Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Wijntje Plaizier,Netwerken en systeembeveiliging,p2,C1.112,ma,15
Demelza van Kommer,Lineaire Algebra,h2,A1.10,ma,11
Demelza van Kommer,Bioinformatica,w1,A1.10,do,9
Demelza van Kommer,Bioinformatica,h3,B0.201,ma,13
Demelza van Kommer,Bioinformatica,h1,B0.201,ma,9
Demelza van Kommer,Calculus 2,w1,A1.04,di,15
Demelza van Kommer,Lineaire Algebra,h1,C1.112,ma,9
Demelza van Kommer,Calculus 2,h1,C0.110,ma,9
Demelza van Kommer,Bioinformatica,p3,C1.112,vr,11
Demelza van Kommer,Bioinformatica,h2,C1.112,ma,11
Tarik van Vloten,Lineaire Algebra,h2,A1.10,ma,11
Tarik van Vloten,Software engineering,p1,C0.110,do,13
Tarik van Vloten,Lineaire Algebra,h1,C1.112,ma,9
Tarik van Vloten,Software engineering,w2,A1.10,vr,13
Tarik van Vloten,Software engineering,h1,C0.110,vr,11
Noa Slangen,Heuristieken 1,h1,B0.201,di,11
Noa Slangen,Informatie- en organisatieontwerp,w3,A1.08,wo,9
Noa Slangen,Programmeren in Java 2,p4,A1.06,di,9
Noa Slangen,Informatie- en organisatieontwerp,h2,A1.06,ma,13
Noa Slangen,Informatie- en organisatieontwerp,p2,A1.06,do,9
Noa Slangen,Informatie- en organisatieontwerp,h1,A1.04,ma,15
Noa Slangen,Heuristieken 1,w1,A1.04,di,13
Fauve Neve,Technology for games,h1,B0.201,ma,11
Fauve Neve,Technology for games,h2,A1.10,vr,9
Fauve Neve,Technology for games,w1,A1.06,ma,9
Djura Kol,Bioinformatica,p2,C0.110,vr,15
Djura Kol,Bioinformatica,h3,B0.201,ma,13
Djura Kol,Bioinformatica,h1,B0.201,ma,9
Djura Kol,Technology for games,h1,B0.201,ma,11
Djura Kol,Moderne Databases,p2,A1.04,do,11
Djura Kol,Bioinformatica,w3,B0.201,wo,11
Djura Kol,Moderne Databases,w1,A1.08,do,9
Djura Kol,Reflectie op de digitale cultuur,w1,A1.10,di,11
Djura Kol,Technology for games,h2,A1.10,vr,9
Djura Kol,Moderne Databases,h1,C1.112,ma,13
Djura Kol,Technology for games,w2,A1.08,vr,11
Djura Kol,Reflectie op de digitale cultuur,h1,C0.110,ma,15
Djura Kol,Reflectie op de digitale cultuur,h2,A1.10,di,9
Djura Kol,Bioinformatica,h2,C1.112,ma,11
Roelof Adam,Webprogrammeren en databases,h2,C0.110,do,11
Roelof Adam,Webprogrammeren en databases,w1,A1.06,wo,15
Roelof Adam,Webprogrammeren en databases,h1,B0.201,vr,11
Roelof Adam,Webprogrammeren en databases,p1,C1.112,di,15
Hazel van Wensen,Heuristieken 2,h1,A1.04,do,13
Hazel van Wensen,Heuristieken 2,w1,A1.08,do,15
Fatime Rodenburg,Bioinformatica,h3,B0.201,ma,13
Fatime Rodenburg,Bioinformatica,h1,B0.201,ma,9
Fatime Rodenburg,Collectieve Intelligentie,h2,C0.110,di,17
Fatime Rodenburg,Project Numerical Recipes,p2,A1.04,do,15
Fatime Rodenburg,Netwerken en systeembeveiliging,p2,C1.112,ma,15
Fatime Rodenburg,Bioinformatica,w3,B0.201,wo,11
Fatime Rodenburg,Collectieve Intelligentie,w3,A1.04,di,11
Fatime Rodenburg,Collectieve Intelligentie,h1,C0.110,di,13
Fatime Rodenburg,Bioinformatica,p1,A1.06,vr,9
Fatime Rodenburg,Collectieve Intelligentie,p3,A1.10,vr,11
Fatime Rodenburg,Collectieve Intelligentie,h3,C0.110,di,15
Fatime Rodenburg,Bioinformatica,h2,C1.112,ma,11
Rijkje Groote,Calculus 2,w3,B0.201,wo,15
Rijkje Groote,Software engineering,p2,C1.112,di,9
Rijkje Groote,Interactie-ontwerp,h1,C1.112,di,11
Rijkje Groote,Interactie-ontwerp,h2,A1.10,di,13
Rijkje Groote,Calculus 2,h1,C0.110,ma,9
Rijkje Groote,Software engineering,h1,C0.110,vr,11
Rijkje Groote,Software engineering,w1,A1.04,wo,13
Deacon Gielissen,Compilerbouw,p2,A1.10,wo,11
Deacon Gielissen,Kansrekenen 2,h2,C0.110,ma,11
Deacon Gielissen,Autonomous Agents 2,h2,A1.10,do,11
Deacon Gielissen,Software engineering,p1,C0.110,do,13
Deacon Gielissen,Autonomous Agents 2,p2,C1.112,vr,9
Deacon Gielissen,Kansrekenen 2,h1,C0.110,ma,13
Deacon Gielissen,Compilerbouw,h1,C0.110,di,9
Deacon Gielissen,Autonomous Agents 2,h1,C0.110,do,9
Deacon Gielissen,Compilerbouw,h2,C0.110,di,11
Deacon Gielissen,Software engineering,h1,C0.110,vr,11
Deacon Gielissen,Compilerbouw,w1,A1.10,ma,15
Deacon Gielissen,Software engineering,w1,A1.04,wo,13
Deacon Gielissen,Autonomous Agents 2,w1,A1.06,di,13
Heiltje Wijnands,Compilerbouw,p2,A1.10,wo,11
Heiltje Wijnands,Project Numerical Recipes,p2,A1.04,do,15
Heiltje Wijnands,Programmeren in Java 2,p1,A1.08,di,13
Heiltje Wijnands,Compilerbouw,h1,C0.110,di,9
Heiltje Wijnands,Compilerbouw,h2,C0.110,di,11
Heiltje Wijnands,Compilerbouw,w1,A1.10,ma,15
Yang van Munster,Project Numerical Recipes,p2,A1.04,do,15
Chelly van der Doelen,Heuristieken 2,h1,A1.04,do,13
Chelly van der Doelen,Webprogrammeren en databases,p2,B0.201,vr,13
Chelly van der Doelen,Analysemethoden en -technieken,h1,C0.110,wo,15
Chelly van der Doelen,Webprogrammeren en databases,h1,B0.201,vr,11
Chelly van der Doelen,Heuristieken 2,w1,A1.08,do,15
Chelly van der Doelen,Reflectie op de digitale cultuur,w2,C0.110,ma,17
Chelly van der Doelen,Webprogrammeren en databases,w2,A1.04,vr,9
Chelly van der Doelen,Reflectie op de digitale cultuur,h1,C0.110,ma,15
Chelly van der Doelen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Chelly van der Doelen,Webprogrammeren en databases,h2,C0.110,do,11
Romaisa Oostvogels,Heuristieken 2,h1,A1.04,do,13
Romaisa Oostvogels,Kansrekenen 2,h2,C0.110,ma,11
Romaisa Oostvogels,Bioinformatica,h3,B0.201,ma,13
Romaisa Oostvogels,Bioinformatica,h1,B0.201,ma,9
Romaisa Oostvogels,Bioinformatica,h2,C1.112,ma,11
Romaisa Oostvogels,Heuristieken 2,w1,A1.08,do,15
Romaisa Oostvogels,Kansrekenen 2,h1,C0.110,ma,13
Romaisa Oostvogels,Bioinformatica,w3,B0.201,wo,11
Romaisa Oostvogels,Bioinformatica,p3,C1.112,vr,11
Romaisa Oostvogels,Project Numerical Recipes,p1,C0.110,do,15
Kamiel Vinken,Analysemethoden en -technieken,h1,C0.110,wo,15
Cheyenna Reuvekamp,Algoritmen en complexiteit,h1,B0.201,di,9
Cheyenna Reuvekamp,Webprogrammeren en databases,p2,B0.201,vr,13
Cheyenna Reuvekamp,Algoritmen en complexiteit,p2,A1.10,wo,9
Cheyenna Reuvekamp,Webprogrammeren en databases,h1,B0.201,vr,11
Cheyenna Reuvekamp,Lineaire Algebra,h1,C1.112,ma,9
Cheyenna Reuvekamp,Webprogrammeren en databases,w3,C0.110,vr,9
Cheyenna Reuvekamp,Lineaire Algebra,h2,A1.10,ma,11
Cheyenna Reuvekamp,Algoritmen en complexiteit,w1,A1.08,di,11
Cheyenna Reuvekamp,Webprogrammeren en databases,h2,C0.110,do,11
Liza Traa,Heuristieken 2,h1,A1.04,do,13
Liza Traa,Databases 2,w1,C0.110,wo,11
Liza Traa,Heuristieken 2,w2,B0.201,do,15
Liza Traa,Databases 2,h1,C0.110,vr,13
Yanick Abbing,Lineaire Algebra,h2,A1.10,ma,11
Yanick Abbing,Data Mining,h1,A1.04,vr,13
Yanick Abbing,Software engineering,p2,C1.112,di,9
Yanick Abbing,Data Mining,w2,B0.201,do,9
Yanick Abbing,Analysemethoden en -technieken,h1,C0.110,wo,15
Yanick Abbing,Data Mining,p1,C0.110,wo,9
Yanick Abbing,Lineaire Algebra,h1,C1.112,ma,9
Yanick Abbing,Data Mining,h2,A1.04,vr,15
Yanick Abbing,Software engineering,h1,C0.110,vr,11
Yanick Abbing,Software engineering,w1,A1.04,wo,13
Marck Soekhai,Webprogrammeren en databases,p2,B0.201,vr,13
Marck Soekhai,Netwerken en systeembeveiliging,p3,C1.112,do,9
Marck Soekhai,Webprogrammeren en databases,h1,B0.201,vr,11
Marck Soekhai,Reflectie op de digitale cultuur,w2,C0.110,ma,17
Marck Soekhai,Webprogrammeren en databases,w3,C0.110,vr,9
Marck Soekhai,Reflectie op de digitale cultuur,h1,C0.110,ma,15
Marck Soekhai,Reflectie op de digitale cultuur,h2,A1.10,di,9
Marck Soekhai,Webprogrammeren en databases,h2,C0.110,do,11
Yana de Looff,Software engineering,h1,C0.110,vr,11
Yana de Looff,Software engineering,w2,A1.10,vr,13
Yana de Looff,Software engineering,p1,C0.110,do,13
Enrico van Triest,Compilerbouw,w2,A1.10,wo,13
Enrico van Triest,Databases 2,h1,C0.110,vr,13
Enrico van Triest,Databases 2,w1,C0.110,wo,11
Enrico van Triest,Compilerbouw,h1,C0.110,di,9
Enrico van Triest,Compilerbouw,h2,C0.110,di,11
Enrico van Triest,Compilerbouw,p1,A1.10,do,13
Noelle Melis,Project Genetic Algorithms,p4,A1.08,vr,13
Jaro Essink,Compilerbouw,w2,A1.10,wo,13
Jaro Essink,Compilerbouw,h1,C0.110,di,9
Jaro Essink,Netwerken en systeembeveiliging,p1,A1.08,wo,11
Jaro Essink,Programmeren in Java 2,p3,A1.10,vr,15
Jaro Essink,Compilerbouw,h2,C0.110,di,11
Jaro Essink,Compilerbouw,p1,A1.10,do,13
Gustaaf Poldervaart,Calculus 2,h1,C0.110,ma,9
Gustaaf Poldervaart,Calculus 2,w1,A1.04,di,15
Gustaaf Poldervaart,Zoeken sturen en bewegen,p3,A1.10,do,15
Gustaaf Poldervaart,Project Genetic Algorithms,p2,A1.06,wo,9
Catherine Hoornstra,Technology for games,h1,B0.201,ma,11
Catherine Hoornstra,Calculus 2,w1,A1.04,di,15
Catherine Hoornstra,Technology for games,h2,A1.10,vr,9
Catherine Hoornstra,Lineaire Algebra,h1,C1.112,ma,9
Catherine Hoornstra,Architectuur en computerorganisatie,h1,B0.201,vr,15
Catherine Hoornstra,Technology for games,w2,A1.08,vr,11
Catherine Hoornstra,Calculus 2,h1,C0.110,ma,9
Catherine Hoornstra,Lineaire Algebra,h2,A1.10,ma,11
Catherine Hoornstra,Architectuur en computerorganisatie,h2,A1.06,ma,11
Btissam van den Boer,Kansrekenen 2,h2,C0.110,ma,11
Btissam van den Boer,Technology for games,h1,B0.201,ma,11
Btissam van den Boer,Kansrekenen 2,h1,C0.110,ma,13
Btissam van den Boer,Technology for games,h2,A1.10,vr,9
Btissam van den Boer,Technology for games,w2,A1.08,vr,11
Chi Liebregts,Algoritmen en complexiteit,h1,B0.201,di,9
Chi Liebregts,Compilerbouw practicum,p3,A1.04,do,9
Chi Liebregts,Algoritmen en complexiteit,w1,A1.08,di,11
Chi Liebregts,Algoritmen en complexiteit,p2,A1.10,wo,9
Brecht Eeltink,Compilerbouw,p2,A1.10,wo,11
Brecht Eeltink,Software engineering,p1,C0.110,do,13
Brecht Eeltink,Compilerbouw,h1,C0.110,di,9
Brecht Eeltink,Software engineering,w2,A1.10,vr,13
Brecht Eeltink,Compilerbouw,h2,C0.110,di,11
Brecht Eeltink,Software engineering,h1,C0.110,vr,11
Brecht Eeltink,Compilerbouw,w1,A1.10,ma,15
Ouidad van Hall,Data Mining,w3,A1.10,di,15
Ouidad van Hall,Data Mining,h1,A1.04,vr,13
Ouidad van Hall,Software engineering,p1,C0.110,do,13
Ouidad van Hall,Programmeren in Java 2,p1,A1.08,di,13
Ouidad van Hall,Data Mining,p1,C0.110,wo,9
Ouidad van Hall,Machine Learning,h2,A1.06,di,11
Ouidad van Hall,Netwerken en systeembeveiliging,p1,A1.08,wo,11
Ouidad van Hall,Machine Learning,h1,C1.112,do,15
Ouidad van Hall,Data Mining,h2,A1.04,vr,15
Ouidad van Hall,Software engineering,h1,C0.110,vr,11
Ouidad van Hall,Software engineering,w1,A1.04,wo,13
Aart Pothuizen,Compilerbouw,p2,A1.10,wo,11
Aart Pothuizen,Compilerbouw,w2,A1.10,wo,13
Aart Pothuizen,Software engineering,p1,C0.110,do,13
Aart Pothuizen,Project Genetic Algorithms,p5,C1.112,vr,15
Aart Pothuizen,Compilerbouw,h1,C0.110,di,9
Aart Pothuizen,Reflectie op de digitale cultuur,w2,C0.110,ma,17
Aart Pothuizen,Software engineering,w2,A1.10,vr,13
Aart Pothuizen,Compilerbouw,h2,C0.110,di,11
Aart Pothuizen,Software engineering,h1,C0.110,vr,11
Aart Pothuizen,Reflectie op de digitale cultuur,h1,C0.110,ma,15
Aart Pothuizen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Buck Lantinga,Collectieve Intelligentie,p2,A1.08,vr,9
Buck Lantinga,Zoeken sturen en bewegen,p3,A1.10,do,15
Buck Lantinga,Collectieve Intelligentie,w4,A1.06,do,13
Buck Lantinga,Collectieve Intelligentie,h2,C0.110,di,17
Buck Lantinga,Technology for games,h1,B0.201,ma,11
Buck Lantinga,Advanced Heuristics,p2,A1.08,ma,13
Buck Lantinga,Collectieve Intelligentie,h1,C0.110,di,13
Buck Lantinga,Technology for games,h2,A1.10,vr,9
Buck Lantinga,Advanced Heuristics,h1,C1.112,wo,15
Buck Lantinga,Technology for games,w2,A1.08,vr,11
Buck Lantinga,Interactie-ontwerp,h2,A1.10,di,13
Buck Lantinga,Interactie-ontwerp,h1,C1.112,di,11
Buck Lantinga,Collectieve Intelligentie,h3,C0.110,di,15
Juno Zaaijer,Heuristieken 1,h1,B0.201,di,11
Juno Zaaijer,Webprogrammeren en databases,h1,B0.201,vr,11
Juno Zaaijer,Heuristieken 1,w1,A1.04,di,13
Juno Zaaijer,Webprogrammeren en databases,p1,C1.112,di,15
Juno Zaaijer,Webprogrammeren en databases,w2,A1.04,vr,9
Juno Zaaijer,Webprogrammeren en databases,h2,C0.110,do,11
Maron Miedema,Moderne Databases,w2,B0.201,di,13
Maron Miedema,Moderne Databases,p2,A1.04,do,11
Maron Miedema,Software engineering,p1,C0.110,do,13
Maron Miedema,Project Genetic Algorithms,p2,A1.06,wo,9
Maron Miedema,Software engineering,w2,A1.10,vr,13
Maron Miedema,Moderne Databases,h1,C1.112,ma,13
Maron Miedema,Software engineering,h1,C0.110,vr,11
Olof Tap,Programmeren in Java 2,p4,A1.06,di,9
Luca Pereira,Kansrekenen 2,h2,C0.110,ma,11
Luca Pereira,Analysemethoden en -technieken,h1,C0.110,wo,15
Luca Pereira,Kansrekenen 2,h1,C0.110,ma,13
Luca Pereira,Machine Learning,h2,A1.06,di,11
Luca Pereira,Machine Learning,h1,C1.112,do,15
Luca Pereira,Architectuur en computerorganisatie,h1,B0.201,vr,15
Luca Pereira,Architectuur en computerorganisatie,h2,A1.06,ma,11
Skye Tas,Kansrekenen 2,h2,C0.110,ma,11
Skye Tas,Databases 2,h1,C0.110,vr,13
Skye Tas,Kansrekenen 2,h1,C0.110,ma,13
Skye Tas,Databases 2,w1,C0.110,wo,11
Skye Tas,Moderne Databases,p1,B0.201,wo,13
Skye Tas,Moderne Databases,w1,A1.08,do,9
Skye Tas,Moderne Databases,h1,C1.112,ma,13
Samah van 't Oever,Kansrekenen 2,h2,C0.110,ma,11
Samah van 't Oever,Moderne Databases,w2,B0.201,di,13
Samah van 't Oever,Kansrekenen 2,h1,C0.110,ma,13
Samah van 't Oever,Moderne Databases,h1,C1.112,ma,13
Samah van 't Oever,Moderne Databases,p3,A1.06,vr,11
Raja Tijhof,Reflectie op de digitale cultuur,w3,A1.10,ma,13
Raja Tijhof,Reflectie op de digitale cultuur,h1,C0.110,ma,15
Raja Tijhof,Reflectie op de digitale cultuur,h2,A1.10,di,9
Jo-Anne Modderkolk,Programmeren in Java 2,p5,C1.112,do,13
Jo-Anne Modderkolk,Heuristieken 1,h1,B0.201,di,11
Jo-Anne Modderkolk,Kansrekenen 2,h2,C0.110,ma,11
Jo-Anne Modderkolk,Bioinformatica,h3,B0.201,ma,13
Jo-Anne Modderkolk,Bioinformatica,h1,B0.201,ma,9
Jo-Anne Modderkolk,Bioinformatica,w2,C1.112,wo,13
Jo-Anne Modderkolk,Databases 2,h1,C0.110,vr,13
Jo-Anne Modderkolk,Kansrekenen 2,h1,C0.110,ma,13
Jo-Anne Modderkolk,Databases 2,w1,C0.110,wo,11
Jo-Anne Modderkolk,Heuristieken 1,w1,A1.04,di,13
Jo-Anne Modderkolk,Bioinformatica,p3,C1.112,vr,11
Jo-Anne Modderkolk,Bioinformatica,h2,C1.112,ma,11
Geartsje Jackson,Heuristieken 1,w2,C1.112,vr,13
Geartsje Jackson,Heuristieken 1,h1,B0.201,di,11
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,w2,C0.110,ma,17
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h1,C0.110,ma,15
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h2,A1.10,di,9
Tori Roeterdink,Calculus 2,h1,C0.110,ma,9
Tori Roeterdink,Calculus 2,w1,A1.04,di,15
Johannus van Bavel,Heuristieken 2,h1,A1.04,do,13
Johannus van Bavel,Data Mining,w3,A1.10,di,15
Johannus van Bavel,Data Mining,h1,A1.04,vr,13
Johannus van Bavel,Project Numerical Recipes,p2,A1.04,do,15
Johannus van Bavel,Data Mining,p2,A1.04,vr,11
Johannus van Bavel,Heuristieken 2,w1,A1.08,do,15
Johannus van Bavel,Netwerken en systeembeveiliging,p1,A1.08,wo,11
Johannus van Bavel,Data Mining,h2,A1.04,vr,15
Mahmud Heller,Reflectie op de digitale cultuur,w3,A1.10,ma,13
Mahmud Heller,Data Mining,h1,A1.04,vr,13
Mahmud Heller,Data Mining,w2,B0.201,do,9
Mahmud Heller,Data Mining,p1,C0.110,wo,9
Mahmud Heller,Data Mining,h2,A1.04,vr,15
Mahmud Heller,Reflectie op de digitale cultuur,h1,C0.110,ma,15
Mahmud Heller,Reflectie op de digitale cultuur,h2,A1.10,di,9
Logan Sonnemans,Algoritmen en complexiteit,w2,A1.04,wo,11
Logan Sonnemans,Algoritmen en complexiteit,h1,B0.201,di,9
Logan Sonnemans,Databases 2,h1,C0.110,vr,13
Logan Sonnemans,Databases 2,w2,B0.201,do,13
Logan Sonnemans,Algoritmen en complexiteit,p1,C1.112,do,11
Ella Bischoff,Collectieve Intelligentie,h2,C0.110,di,17
Ella Bischoff,Collectieve Intelligentie,p1,A1.04,ma,13
Ella Bischoff,Collectieve Intelligentie,w3,A1.04,di,11
Ella Bischoff,Collectieve Intelligentie,h1,C0.110,di,13
Ella Bischoff,Collectieve Intelligentie,h3,C0.110,di,15
Cherissa Koudijs,Lineaire Algebra,h2,A1.10,ma,11
Cherissa Koudijs,Lineaire Algebra,h1,C1.112,ma,9
Solomon Verhorst,Compilerbouw,h2,C0.110,di,11
Solomon Verhorst,Compilerbouw,h1,C0.110,di,9
Solomon Verhorst,Compilerbouw,p1,A1.10,do,13
Solomon Verhorst,Compilerbouw,w2,A1.10,wo,13
Taeke Renes,Programmeren in Java 2,p6,C1.112,wo,11
Taeke Renes,Compilerbouw practicum,p4,A1.08,ma,9
Matz Koning,Collectieve Intelligentie,h2,C0.110,di,17
Matz Koning,Collectieve Intelligentie,p1,A1.04,ma,13
Matz Koning,Software engineering,p1,C0.110,do,13
Matz Koning,Collectieve Intelligentie,w1,A1.04,wo,15
Matz Koning,Collectieve Intelligentie,h1,C0.110,di,13
Matz Koning,Software engineering,h1,C0.110,vr,11
Matz Koning,Software engineering,w1,A1.04,wo,13
Matz Koning,Collectieve Intelligentie,h3,C0.110,di,15
Maris Wielenga,Calculus 2,h1,C0.110,ma,9
Maris Wielenga,Calculus 2,w2,A1.04,ma,11
Kimm Rienks,Calculus 2,w3,B0.201,wo,15
Kimm Rienks,Software engineering,p1,C0.110,do,13
Kimm Rienks,Software engineering,w2,A1.10,vr,13
Kimm Rienks,Programmeren in Java 2,p3,A1.10,vr,15
Kimm Rienks,Calculus 2,h1,C0.110,ma,9
Kimm Rienks,Software engineering,h1,C0.110,vr,11
Callista Mutsaers,Compilerbouw practicum,p4,A1.08,ma,9
Wytse van Geest,Kansrekenen 2,h1,C0.110,ma,13
Wytse van Geest,Kansrekenen 2,h2,C0.110,ma,11
Yvan Lau,Lineaire Algebra,h2,A1.10,ma,11
Yvan Lau,Lineaire Algebra,h1,C1.112,ma,9
Janniek de Leest,Algoritmen en complexiteit,p1,C1.112,do,11
Janniek de Leest,Programmeren in Java 2,p5,C1.112,do,13
Janniek de Leest,Algoritmen en complexiteit,w2,A1.04,wo,11
Janniek de Leest,Algoritmen en complexiteit,h1,B0.201,di,9
Annigje Prinssen,Moderne Databases,p2,A1.04,do,11
Annigje Prinssen,Netwerken en systeembeveiliging,p3,C1.112,do,9
Annigje Prinssen,Moderne Databases,w3,C1.112,di,13
Annigje Prinssen,Moderne Databases,h1,C1.112,ma,13
Resul Kuijpers,Software engineering,p2,C1.112,di,9
Resul Kuijpers,Bioinformatica,h3,B0.201,ma,13
Resul Kuijpers,Bioinformatica,h1,B0.201,ma,9
Resul Kuijpers,Autonomous Agents 2,p1,B0.201,ma,15
Resul Kuijpers,Bioinformatica,w2,C1.112,wo,13
Resul Kuijpers,Autonomous Agents 2,h2,A1.10,do,11
Resul Kuijpers,Autonomous Agents 2,w3,A1.10,wo,15
Resul Kuijpers,Bioinformatica,p1,A1.06,vr,9
Resul Kuijpers,Software engineering,w2,A1.10,vr,13
Resul Kuijpers,Autonomous Agents 2,h1,C0.110,do,9
Resul Kuijpers,Software engineering,h1,C0.110,vr,11
Resul Kuijpers,Bioinformatica,h2,C1.112,ma,11
Jenske Jongejan,Collectieve Intelligentie,w4,A1.06,do,13
Jenske Jongejan,Algoritmen en complexiteit,h1,B0.201,di,9
Jenske Jongejan,Calculus 2,w3,B0.201,wo,15
Jenske Jongejan,Collectieve Intelligentie,h2,C0.110,di,17
Jenske Jongejan,Collectieve Intelligentie,h1,C0.110,di,13
Jenske Jongejan,Programmeren in Java 2,p3,A1.10,vr,15
Jenske Jongejan,Calculus 2,h1,C0.110,ma,9
Jenske Jongejan,Algoritmen en complexiteit,p1,C1.112,do,11
Jenske Jongejan,Algoritmen en complexiteit,w1,A1.08,di,11
Jenske Jongejan,Collectieve Intelligentie,h3,C0.110,di,15
Jenske Jongejan,Collectieve Intelligentie,p4,A1.06,vr,13
Gabriella Yazici,Compilerbouw practicum,p2,A1.06,wo,13
Gabriella Yazici,Algoritmen en complexiteit,h1,B0.201,di,9
Gabriella Yazici,Software engineering,p1,C0.110,do,13
Gabriella Yazici,Algoritmen en complexiteit,w1,A1.08,di,11
Gabriella Yazici,Reflectie op de digitale cultuur,w2,C0.110,ma,17
Gabriella Yazici,Software engineering,w2,A1.10,vr,13
Gabriella Yazici,Algoritmen en complexiteit,p1,C1.112,do,11
Gabriella Yazici,Software engineering,h1,C0.110,vr,11
Gabriella Yazici,Reflectie op de digitale cultuur,h1,C0.110,ma,15
Gabriella Yazici,Reflectie op de digitale cultuur,h2,A1.10,di,9
Kimmy Kesteloo,Collectieve Intelligentie,w4,A1.06,do,13
Kimmy Kesteloo,Collectieve Intelligentie,h2,C0.110,di,17
Kimmy Kesteloo,Project Genetic Algorithms,p2,A1.06,wo,9
Kimmy Kesteloo,Collectieve Intelligentie,h1,C0.110,di,13
Kimmy Kesteloo,Collectieve Intelligentie,p3,A1.10,vr,11
Kimmy Kesteloo,Collectieve Intelligentie,h3,C0.110,di,15
Sverre Hoenderdos,Analysemethoden en -technieken,h1,C0.110,wo,15
Djamilla Wesselink,Zoeken sturen en bewegen,p3,A1.10,do,15
Djamilla Wesselink,Kansrekenen 2,h2,C0.110,ma,11
Djamilla Wesselink,Calculus 2,w1,A1.04,di,15
Djamilla Wesselink,Kansrekenen 2,h1,C0.110,ma,13
Djamilla Wesselink,Calculus 2,h1,C0.110,ma,9
Amelie Daams,Heuristieken 2,h1,A1.04,do,13
Amelie Daams,Heuristieken 2,w2,B0.201,do,15
Amelie Daams,Programmeren in Java 2,p1,A1.08,di,13
Ceren van den Engel,Programmeren in Java 2,p6,C1.112,wo,11
Ceren van den Engel,Compilerbouw,w2,A1.10,wo,13
Ceren van den Engel,Compilerbouw,h1,C0.110,di,9
Ceren van den Engel,Compilerbouw,h2,C0.110,di,11
Ceren van den Engel,Compilerbouw,p1,A1.10,do,13
Dragana van Ruitenbeek,Compilerbouw,h2,C0.110,di,11
