Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Remon Kost,Calculus 2,h6,C1.112,ma,9
Remon Kost,Data Mining,h1,B0.201,vr,13
Remon Kost,Data Mining,h4,C1.112,vr,15
Cleo van Rietschoten,Heuristieken 1,w1,B0.201,wo,13
Cleo van Rietschoten,Programmeren in Java 2,p13,C1.112,do,11
Cleo van Rietschoten,Heuristieken 1,h1,A1.04,wo,15
Aynel van der Marel,Algoritmen en complexiteit,h2,C1.112,di,13
Aynel van der Marel,Algoritmen en complexiteit,w1,C0.110,wo,11
Aynel van der Marel,Algoritmen en complexiteit,p2,B0.201,di,11
Armin Bol,Analysemethoden en -technieken,h1,A1.10,di,11
Armin Bol,Project Genetic Algorithms,p1,A1.08,do,11
Cheyenna Reuvekamp,Webprogrammeren en databases,w2,A1.10,do,15
Cheyenna Reuvekamp,Algoritmen en complexiteit,h2,C1.112,di,13
Cheyenna Reuvekamp,Algoritmen en complexiteit,w1,C0.110,wo,11
Cheyenna Reuvekamp,Webprogrammeren en databases,h2,C0.110,do,13
Cheyenna Reuvekamp,Lineaire Algebra,h8,A1.08,ma,11
Cheyenna Reuvekamp,Webprogrammeren en databases,h1,B0.201,do,11
Cheyenna Reuvekamp,Lineaire Algebra,h13,C0.110,di,15
Cheyenna Reuvekamp,Algoritmen en complexiteit,p2,B0.201,di,11
Cheyenna Reuvekamp,Webprogrammeren en databases,p2,A1.06,do,9
Matisse Weij,Compilerbouw,h8,C1.112,di,11
Matisse Weij,Collectieve Intelligentie,h3,C0.110,di,17
Matisse Weij,Collectieve Intelligentie,h2,C0.110,di,15
Matisse Weij,Collectieve Intelligentie,h1,C0.110,di,13
Matisse Weij,Collectieve Intelligentie,p6,C1.112,do,9
Matisse Weij,Collectieve Intelligentie,w2,A1.10,vr,13
Matisse Weij,Compilerbouw,h3,A1.04,di,9
Matisse Weij,Project Genetic Algorithms,p4,A1.06,do,11
Matisse Weij,Compilerbouw,p5,A1.10,ma,13
Matisse Weij,Compilerbouw,w1,B0.201,vr,11
Jorike Coenen,Project Numerical Recipes,p1,C0.110,vr,13
Jorike Coenen,Netwerken en systeembeveiliging,p6,A1.08,do,9
Jorike Coenen,Compilerbouw,h8,C1.112,di,11
Jorike Coenen,Compilerbouw,h6,A1.04,di,9
Jorike Coenen,Compilerbouw,p2,C1.112,ma,13
Jorike Coenen,Compilerbouw,w4,C0.110,ma,15
Judi Hamers,Technology for games,w2,C1.112,wo,9
Judi Hamers,Technology for games,h1,C1.112,wo,11
Judi Hamers,Compilerbouw practicum,p1,A1.10,di,9
Judi Hamers,Technology for games,h9,C1.112,vr,11
Geartsje Jackson,Heuristieken 1,w1,B0.201,wo,13
Geartsje Jackson,Heuristieken 1,h2,B0.201,wo,11
Nadja Vendel,Compilerbouw practicum,p5,B0.201,di,9
Nermin Talhaoui,Compilerbouw practicum,p1,A1.10,di,9
Nermin Talhaoui,Software engineering,p4,A1.10,do,9
Nermin Talhaoui,Bioinformatica,h2,A1.10,ma,11
Nermin Talhaoui,Bioinformatica,p2,A1.10,ma,15
Nermin Talhaoui,Bioinformatica,h3,B0.201,ma,13
Nermin Talhaoui,Software engineering,h8,A1.04,wo,9
Nermin Talhaoui,Software engineering,w6,B0.201,vr,9
Nermin Talhaoui,Bioinformatica,w1,C1.112,vr,11
Nermin Talhaoui,Bioinformatica,h8,A1.06,ma,9
Chloe Vermanen,Calculus 2,h2,C0.110,ma,9
Chloe Vermanen,Calculus 2,w1,B0.201,vr,15
Chloe Vermanen,Lineaire Algebra,h8,A1.08,ma,11
Chloe Vermanen,Analysemethoden en -technieken,h2,A1.10,di,11
Chloe Vermanen,Lineaire Algebra,h4,C1.112,ma,9
Darian van der Steege,Programmeren in Java 2,p13,C1.112,do,11
Darian van der Steege,Kansrekenen 2,h6,A1.06,vr,13
Darian van der Steege,Kansrekenen 2,h11,C0.110,ma,13
Eylem Haas,Kansrekenen 2,h13,C1.112,vr,13
Eylem Haas,Databases 2,w3,A1.08,wo,15
Eylem Haas,Kansrekenen 2,h2,C0.110,ma,13
Eylem Haas,Informatie- en organisatieontwerp,h2,C1.112,do,13
Eylem Haas,Informatie- en organisatieontwerp,w2,A1.04,do,9
Eylem Haas,Informatie- en organisatieontwerp,p1,A1.10,wo,9
Eylem Haas,Databases 2,h1,A1.10,wo,13
Eylem Haas,Programmeren in Java 2,p5,A1.04,di,11
Eylem Haas,Moderne Databases,w1,A1.06,wo,11
Eylem Haas,Moderne Databases,h1,C1.112,ma,13
Eylem Haas,Moderne Databases,p3,A1.08,ma,15
Eylem Haas,Informatie- en organisatieontwerp,h1,A1.04,do,11
Lorraine Rijkens,Databases 2,w1,C0.110,do,15
Lorraine Rijkens,Databases 2,h3,A1.04,wo,13
Thyrza Blik,Lineaire Algebra,h2,C0.110,ma,11
Thyrza Blik,Lineaire Algebra,h1,A1.10,ma,9
Buck Lantinga,Interactie-ontwerp,h2,C1.112,wo,13
Buck Lantinga,Advanced Heuristics,p1,A1.10,wo,11
Buck Lantinga,Collectieve Intelligentie,h2,C0.110,di,15
Buck Lantinga,Collectieve Intelligentie,h6,C0.110,di,17
Buck Lantinga,Collectieve Intelligentie,h1,C0.110,di,13
Buck Lantinga,Technology for games,h5,A1.08,wo,11
Buck Lantinga,Interactie-ontwerp,h3,A1.10,vr,13
Buck Lantinga,Collectieve Intelligentie,p3,A1.08,vr,11
Buck Lantinga,Collectieve Intelligentie,w1,A1.04,di,11
Buck Lantinga,Advanced Heuristics,h1,A1.08,di,9
Buck Lantinga,Technology for games,h2,A1.04,vr,9
Buck Lantinga,Technology for games,w2,C1.112,wo,9
Buck Lantinga,Zoeken sturen en bewegen,p5,A1.08,do,15
Jurrian Fekkes,Autonomous Agents 2,h2,A1.06,do,13
Jurrian Fekkes,Calculus 2,h5,B0.201,ma,9
Jurrian Fekkes,Algoritmen en complexiteit,h1,A1.10,di,13
Jurrian Fekkes,Calculus 2,w12,A1.04,ma,11
Jurrian Fekkes,Zoeken sturen en bewegen,p6,B0.201,do,15
Jurrian Fekkes,Autonomous Agents 2,p1,A1.04,do,9
Jurrian Fekkes,Autonomous Agents 2,w1,A1.04,di,15
Jurrian Fekkes,Algoritmen en complexiteit,p2,B0.201,di,11
Jurrian Fekkes,Autonomous Agents 2,h1,A1.10,do,11
Jurrian Fekkes,Algoritmen en complexiteit,w4,A1.10,vr,11
Abdallah Beulen,Autonomous Agents 2,h2,A1.06,do,13
Abdallah Beulen,Reflectie op de digitale cultuur,h3,A1.10,wo,15
Abdallah Beulen,Reflectie op de digitale cultuur,w2,A1.06,vr,11
Abdallah Beulen,Software engineering,w2,A1.04,wo,11
Abdallah Beulen,Reflectie op de digitale cultuur,h2,C0.110,wo,17
Abdallah Beulen,Autonomous Agents 2,h1,A1.10,do,11
Abdallah Beulen,Heuristieken 1,h4,C0.110,wo,15
Abdallah Beulen,Heuristieken 1,w1,B0.201,wo,13
Abdallah Beulen,Analysemethoden en -technieken,h2,A1.10,di,11
Abdallah Beulen,Software engineering,h9,C1.112,wo,9
Abdallah Beulen,Autonomous Agents 2,w2,A1.06,vr,13
Abdallah Beulen,Software engineering,p2,B0.201,do,9
Abdallah Beulen,Autonomous Agents 2,p3,A1.06,di,13
Marssae Joseph,Software engineering,p8,A1.04,do,15
Marssae Joseph,Lineaire Algebra,h2,C0.110,ma,11
Marssae Joseph,Software engineering,w6,B0.201,vr,9
Marssae Joseph,Lineaire Algebra,h13,C0.110,di,15
Marssae Joseph,Software engineering,h9,C1.112,wo,9
Taeke Renes,Compilerbouw practicum,p5,B0.201,di,9
Taeke Renes,Programmeren in Java 2,p5,A1.04,di,11
Servet Sijmons,Advanced Heuristics,h2,C1.112,di,9
Servet Sijmons,Advanced Heuristics,p1,A1.10,wo,11
Servet Sijmons,Project Genetic Algorithms,p1,A1.08,do,11
Lenne Boateng,Compilerbouw,h6,A1.04,di,9
Lenne Boateng,Compilerbouw,h8,C1.112,di,11
Lenne Boateng,Compilerbouw,w6,A1.06,ma,15
Lenne Boateng,Compilerbouw,p3,A1.08,di,13
Lenne Boateng,Machine Learning,h1,A1.10,wo,15
Lenne Boateng,Machine Learning,h5,B0.201,vr,15
Kely Borg,Programmeren in Java 2,p5,A1.04,di,11
Borre van Ruler,Kansrekenen 2,h6,A1.06,vr,13
Borre van Ruler,Kansrekenen 2,h11,C0.110,ma,13
Solane Paulissen,Compilerbouw practicum,p1,A1.10,di,9
Solane Paulissen,Collectieve Intelligentie,h5,B0.201,di,13
Solane Paulissen,Collectieve Intelligentie,h3,C0.110,di,17
Solane Paulissen,Algoritmen en complexiteit,h2,C1.112,di,13
Solane Paulissen,Collectieve Intelligentie,h2,C0.110,di,15
Solane Paulissen,Algoritmen en complexiteit,w1,C0.110,wo,11
Solane Paulissen,Collectieve Intelligentie,w2,A1.10,vr,13
Solane Paulissen,Collectieve Intelligentie,p3,A1.08,vr,11
Solane Paulissen,Algoritmen en complexiteit,p2,B0.201,di,11
Caressa van Roemburg,Programmeren in Java 2,p5,A1.04,di,11
Jake Rosenbrand,Calculus 2,w7,A1.06,vr,9
Jake Rosenbrand,Calculus 2,h8,B0.201,wo,9
Hande Essink,Moderne Databases,h4,A1.06,do,13
Hande Essink,Moderne Databases,p5,A1.04,di,15
Hande Essink,Moderne Databases,w3,A1.04,di,13
Paulo Jak,Databases 2,w1,C0.110,do,15
Paulo Jak,Databases 2,h5,A1.10,wo,13
Arif Schrader,Calculus 2,w12,A1.04,ma,11
Arif Schrader,Calculus 2,h2,C0.110,ma,9
Arif Schrader,Project Genetic Algorithms,p4,A1.06,do,11
Tom Stokkel,Lineaire Algebra,h4,B0.201,ma,11
Tom Stokkel,Project Numerical Recipes,p4,B0.201,wo,11
Tom Stokkel,Calculus 2,w1,B0.201,vr,15
Tom Stokkel,Kansrekenen 2,h2,C0.110,ma,13
Tom Stokkel,Kansrekenen 2,h3,A1.10,ma,15
Tom Stokkel,Calculus 2,h6,C1.112,ma,9
Tom Stokkel,Lineaire Algebra,h6,A1.08,do,13
Geerten Elschot,Software engineering,h4,B0.201,wo,9
Geerten Elschot,Software engineering,w1,A1.10,vr,15
Geerten Elschot,Software engineering,p8,A1.04,do,15
Geerten Elschot,Kansrekenen 2,h1,A1.04,vr,13
Geerten Elschot,Kansrekenen 2,h11,C0.110,ma,13
Matz Koning,Software engineering,h1,C0.110,wo,9
Matz Koning,Collectieve Intelligentie,h5,B0.201,di,13
Matz Koning,Collectieve Intelligentie,h3,C0.110,di,17
Matz Koning,Software engineering,w2,A1.04,wo,11
Matz Koning,Collectieve Intelligentie,h2,C0.110,di,15
Matz Koning,Collectieve Intelligentie,p6,C1.112,do,9
Matz Koning,Collectieve Intelligentie,w1,A1.04,di,11
Matz Koning,Software engineering,p1,C1.112,di,9
Pleun ter Heide,Software engineering,h1,C0.110,wo,9
Pleun ter Heide,Compilerbouw practicum,p1,A1.10,di,9
Pleun ter Heide,Bioinformatica,h2,A1.10,ma,11
Pleun ter Heide,Bioinformatica,p2,A1.10,ma,15
Pleun ter Heide,Bioinformatica,h3,B0.201,ma,13
Pleun ter Heide,Heuristieken 1,h2,B0.201,wo,11
Pleun ter Heide,Bioinformatica,w1,C1.112,vr,11
Pleun ter Heide,Software engineering,p7,A1.06,do,9
Pleun ter Heide,Heuristieken 1,w1,B0.201,wo,13
Pleun ter Heide,Bioinformatica,h1,B0.201,ma,9
Pleun ter Heide,Software engineering,w3,C1.112,vr,9
Yvan Lau,Lineaire Algebra,h4,C1.112,ma,9
Yvan Lau,Lineaire Algebra,h4,B0.201,ma,11
Guus Heijnen,Calculus 2,w4,A1.08,vr,15
Guus Heijnen,Project Numerical Recipes,p1,C0.110,vr,13
Guus Heijnen,Calculus 2,h2,C0.110,ma,9
Kyra Huibers,Webprogrammeren en databases,p2,A1.06,do,9
Kyra Huibers,Webprogrammeren en databases,w3,A1.06,di,11
Kyra Huibers,Webprogrammeren en databases,h2,C0.110,do,13
Kyra Huibers,Webprogrammeren en databases,h1,B0.201,do,11
Tea Rutte,Heuristieken 1,w7,A1.08,ma,15
Tea Rutte,Heuristieken 1,h4,C0.110,di,9
Yee Koppers,Calculus 2,h4,A1.04,ma,9
Yee Koppers,Calculus 2,w12,A1.04,ma,11
Yee Koppers,Interactie-ontwerp,h5,A1.06,wo,13
Yee Koppers,Interactie-ontwerp,h1,B0.201,wo,15
Jorren Modderkolk,Collectieve Intelligentie,h5,B0.201,di,13
Jorren Modderkolk,Advanced Heuristics,p1,A1.10,wo,11
Jorren Modderkolk,Collectieve Intelligentie,h2,C0.110,di,15
Jorren Modderkolk,Collectieve Intelligentie,h6,C0.110,di,17
Jorren Modderkolk,Architectuur en computerorganisatie,h1,A1.06,ma,9
Jorren Modderkolk,Collectieve Intelligentie,p6,A1.04,vr,15
Jorren Modderkolk,Advanced Heuristics,h2,C1.112,di,9
Jorren Modderkolk,Collectieve Intelligentie,w2,A1.10,vr,13
Jorren Modderkolk,Webprogrammeren en databases,w3,A1.06,di,11
Jorren Modderkolk,Webprogrammeren en databases,h2,C0.110,do,13
Jorren Modderkolk,Webprogrammeren en databases,h1,B0.201,do,11
Jorren Modderkolk,Architectuur en computerorganisatie,h2,A1.06,ma,11
Jorren Modderkolk,Webprogrammeren en databases,p2,A1.06,do,9
Ihsane Wind,Reflectie op de digitale cultuur,h1,B0.201,wo,15
Ihsane Wind,Reflectie op de digitale cultuur,w6,A1.08,wo,13
Ihsane Wind,Reflectie op de digitale cultuur,h2,C0.110,wo,17
Sien van Plateringen,Moderne Databases,p5,A1.04,di,15
Sien van Plateringen,Moderne Databases,h4,A1.06,do,13
Sien van Plateringen,Compilerbouw,h2,C0.110,di,11
Sien van Plateringen,Moderne Databases,w1,A1.06,wo,11
Sien van Plateringen,Compilerbouw,h3,A1.04,di,9
Sien van Plateringen,Compilerbouw,p3,A1.08,di,13
Sien van Plateringen,Compilerbouw,w1,B0.201,vr,11
Vincent Kros,Collectieve Intelligentie,h5,B0.201,di,13
Vincent Kros,Collectieve Intelligentie,h3,C0.110,di,17
Vincent Kros,Collectieve Intelligentie,p1,B0.201,do,9
Vincent Kros,Collectieve Intelligentie,h2,C0.110,di,15
Vincent Kros,Collectieve Intelligentie,w3,B0.201,do,11
Ytje Hup,Heuristieken 1,w2,C1.112,ma,15
Ytje Hup,Heuristieken 1,h2,B0.201,wo,11
Bobby Veldhuis,Webprogrammeren en databases,w2,A1.10,do,15
Bobby Veldhuis,Heuristieken 2,w4,A1.08,vr,11
Bobby Veldhuis,Collectieve Intelligentie,h2,C0.110,di,15
Bobby Veldhuis,Collectieve Intelligentie,h6,C0.110,di,17
Bobby Veldhuis,Collectieve Intelligentie,h1,C0.110,di,13
Bobby Veldhuis,Collectieve Intelligentie,p6,A1.04,vr,15
Bobby Veldhuis,Programmeren in Java 2,p5,A1.04,di,11
Bobby Veldhuis,Collectieve Intelligentie,w2,A1.10,vr,13
Bobby Veldhuis,Webprogrammeren en databases,h2,C0.110,do,13
Bobby Veldhuis,Heuristieken 2,h1,C1.112,do,13
Bobby Veldhuis,Webprogrammeren en databases,h1,B0.201,do,11
Bobby Veldhuis,Webprogrammeren en databases,p2,A1.06,do,9
Jurre van de Sanden,Netwerken en systeembeveiliging,p6,A1.08,do,9
Jurre van de Sanden,Bioinformatica,h4,A1.08,ma,9
Jurre van de Sanden,Bioinformatica,h2,A1.10,ma,11
Jurre van de Sanden,Bioinformatica,h8,A1.04,ma,13
Jurre van de Sanden,Bioinformatica,p2,A1.10,ma,15
Jurre van de Sanden,Bioinformatica,w1,C1.112,vr,11
Le Janga,Reflectie op de digitale cultuur,h1,B0.201,wo,15
Le Janga,Compilerbouw,h8,C1.112,di,11
Le Janga,Heuristieken 2,w4,A1.08,vr,11
Le Janga,Kansrekenen 2,h1,A1.04,vr,13
Le Janga,Reflectie op de digitale cultuur,h2,C0.110,wo,17
Le Janga,Kansrekenen 2,h2,C0.110,ma,13
Le Janga,Compilerbouw,h3,A1.04,di,9
Le Janga,Compilerbouw,w6,A1.06,ma,15
Le Janga,Heuristieken 2,h1,C1.112,do,13
Le Janga,Reflectie op de digitale cultuur,w6,A1.08,wo,13
Le Janga,Compilerbouw,p7,C0.110,di,13
Dalila van Sommeren,Webprogrammeren en databases,w2,A1.10,do,15
Dalila van Sommeren,Webprogrammeren en databases,h1,B0.201,do,11
Dalila van Sommeren,Webprogrammeren en databases,h2,C0.110,do,13
Dalila van Sommeren,Programmeren in Java 2,p5,A1.04,di,11
Dalila van Sommeren,Webprogrammeren en databases,p2,A1.06,do,9
Rhona Vromans,Autonomous Agents 2,p2,A1.04,ma,13
Rhona Vromans,Autonomous Agents 2,w3,A1.06,di,15
Rhona Vromans,Autonomous Agents 2,h1,A1.10,do,11
Rhona Vromans,Autonomous Agents 2,h2,A1.06,do,13
Nikolas Jansema,Technology for games,w2,C1.112,wo,9
Nikolas Jansema,Technology for games,h5,A1.08,wo,11
Nikolas Jansema,Technology for games,h4,A1.04,vr,11
Maran van Wanrooij,Interactie-ontwerp,h5,A1.06,wo,13
Maran van Wanrooij,Compilerbouw practicum,p1,A1.10,di,9
Maran van Wanrooij,Interactie-ontwerp,h1,B0.201,wo,15
Harwin van Loon,Collectieve Intelligentie,h3,C0.110,di,17
Harwin van Loon,Collectieve Intelligentie,p1,B0.201,do,9
Harwin van Loon,Collectieve Intelligentie,h2,C0.110,di,15
Harwin van Loon,Collectieve Intelligentie,h1,C0.110,di,13
Harwin van Loon,Technology for games,h5,A1.08,wo,11
Harwin van Loon,Compilerbouw practicum,p5,B0.201,di,9
Harwin van Loon,Collectieve Intelligentie,w1,A1.04,di,11
Harwin van Loon,Databases 2,h1,A1.10,wo,13
Harwin van Loon,Technology for games,h4,A1.04,vr,11
Harwin van Loon,Technology for games,w2,C1.112,wo,9
Harwin van Loon,Databases 2,w5,C1.112,wo,15
Haroun Lemaire,Bioinformatica,p4,A1.04,do,13
Haroun Lemaire,Software engineering,h1,C0.110,wo,9
Haroun Lemaire,Calculus 2,w5,C1.112,do,15
Haroun Lemaire,Calculus 2,h7,A1.10,do,11
Haroun Lemaire,Software engineering,w2,A1.04,wo,11
Haroun Lemaire,Bioinformatica,w2,C1.112,vr,13
Haroun Lemaire,Bioinformatica,h2,A1.10,ma,11
Haroun Lemaire,Bioinformatica,h8,A1.04,ma,13
Haroun Lemaire,Bioinformatica,h4,A1.08,ma,9
Haroun Lemaire,Software engineering,p1,C1.112,di,9
Sanna van Wiggen,Lineaire Algebra,h1,A1.10,ma,9
Sanna van Wiggen,Lineaire Algebra,h4,B0.201,ma,11
Virginie Brunsveld,Lineaire Algebra,h4,B0.201,ma,11
Virginie Brunsveld,Lineaire Algebra,h8,A1.04,ma,9
Virginie Brunsveld,Databases 2,w2,A1.04,wo,15
Virginie Brunsveld,Autonomous Agents 2,h2,A1.06,do,13
Virginie Brunsveld,Collectieve Intelligentie,h5,B0.201,di,13
Virginie Brunsveld,Collectieve Intelligentie,h2,C0.110,di,15
Virginie Brunsveld,Collectieve Intelligentie,h6,C0.110,di,17
Virginie Brunsveld,Autonomous Agents 2,w2,A1.06,vr,13
Virginie Brunsveld,Collectieve Intelligentie,p6,A1.04,vr,15
Virginie Brunsveld,Databases 2,h2,C1.112,wo,13
Virginie Brunsveld,Collectieve Intelligentie,w1,A1.04,di,11
Virginie Brunsveld,Moderne Databases,w1,A1.06,wo,11
Virginie Brunsveld,Autonomous Agents 2,p1,A1.04,do,9
Virginie Brunsveld,Autonomous Agents 2,h1,A1.10,do,11
Virginie Brunsveld,Moderne Databases,h1,C1.112,ma,13
Virginie Brunsveld,Moderne Databases,p3,A1.08,ma,15
Laurentia Cooijmans,Heuristieken 2,h2,A1.04,do,13
Laurentia Cooijmans,Calculus 2,h7,A1.10,do,11
Laurentia Cooijmans,Calculus 2,w2,A1.10,ma,11
Laurentia Cooijmans,Collectieve Intelligentie,h3,C0.110,di,17
Laurentia Cooijmans,Heuristieken 2,w4,A1.08,vr,11
Laurentia Cooijmans,Collectieve Intelligentie,h2,C0.110,di,15
Laurentia Cooijmans,Collectieve Intelligentie,h1,C0.110,di,13
Laurentia Cooijmans,Collectieve Intelligentie,w1,A1.04,di,11
Laurentia Cooijmans,Collectieve Intelligentie,p4,C0.110,vr,9
Rayen van de Kruijs,Calculus 2,h1,C0.110,ma,9
Rayen van de Kruijs,Machine Learning,h2,B0.201,vr,9
Rayen van de Kruijs,Machine Learning,h3,A1.06,wo,13
Rayen van de Kruijs,Calculus 2,w3,B0.201,ma,11
Rayen van de Kruijs,Compilerbouw,h8,C1.112,di,11
Rayen van de Kruijs,Programmeren in Java 2,p13,C1.112,do,11
Rayen van de Kruijs,Kansrekenen 2,h11,C0.110,ma,13
Rayen van de Kruijs,Compilerbouw,h3,A1.04,di,9
Rayen van de Kruijs,Kansrekenen 2,h3,A1.10,ma,15
Rayen van de Kruijs,Compilerbouw,p3,A1.08,di,13
Rayen van de Kruijs,Compilerbouw,w1,B0.201,vr,11
Mathe Luth,Zoeken sturen en bewegen,p3,B0.201,di,13
Mathe Luth,Analysemethoden en -technieken,h8,B0.201,di,11
Narin Boshuis,Algoritmen en complexiteit,h1,A1.10,di,13
Narin Boshuis,Algoritmen en complexiteit,w1,C0.110,wo,11
Narin Boshuis,Algoritmen en complexiteit,p2,B0.201,di,11
Goven Curfs,Reflectie op de digitale cultuur,h1,B0.201,wo,15
Goven Curfs,Reflectie op de digitale cultuur,h2,C0.110,wo,17
Goven Curfs,Reflectie op de digitale cultuur,w2,A1.06,vr,11
Mellisa Leemburg,Advanced Heuristics,p1,A1.10,wo,11
Mellisa Leemburg,Programmeren in Java 2,p13,C1.112,do,11
Mellisa Leemburg,Advanced Heuristics,h2,C1.112,di,9
Mellisa Leemburg,Calculus 2,h13,B0.201,do,13
Mellisa Leemburg,Calculus 2,w12,A1.04,ma,11
Mellisa Leemburg,Databases 2,h1,A1.10,wo,13
Mellisa Leemburg,Databases 2,w1,C0.110,do,15
Aya Woertman,Technology for games,h1,C1.112,wo,11
Aya Woertman,Informatie- en organisatieontwerp,p2,A1.10,vr,9
Aya Woertman,Collectieve Intelligentie,h2,C0.110,di,15
Aya Woertman,Collectieve Intelligentie,h6,C0.110,di,17
Aya Woertman,Moderne Databases,w2,A1.08,wo,9
Aya Woertman,Collectieve Intelligentie,p6,A1.04,vr,15
Aya Woertman,Heuristieken 1,h1,A1.04,wo,15
Aya Woertman,Technology for games,w1,C0.110,wo,13
Aya Woertman,Collectieve Intelligentie,w2,A1.10,vr,13
Aya Woertman,Collectieve Intelligentie,h1,C0.110,di,13
Aya Woertman,Informatie- en organisatieontwerp,w2,A1.04,do,9
Aya Woertman,Technology for games,h9,C1.112,vr,11
Aya Woertman,Moderne Databases,h8,C1.112,vr,9
Aya Woertman,Heuristieken 1,w1,B0.201,wo,13
Aya Woertman,Informatie- en organisatieontwerp,h2,C1.112,do,13
Aya Woertman,Moderne Databases,p3,A1.08,ma,15
Aya Woertman,Informatie- en organisatieontwerp,h1,A1.04,do,11
Nanet van Osta,Project Numerical Recipes,p1,C0.110,vr,13
Nanet van Osta,Programmeren in Java 2,p13,C1.112,do,11
Nanet van Osta,Interactie-ontwerp,h5,A1.06,wo,13
Nanet van Osta,Interactie-ontwerp,h3,A1.10,vr,13
Miquel Metzelaar,Calculus 2,w3,B0.201,ma,11
Miquel Metzelaar,Collectieve Intelligentie,h5,B0.201,di,13
Miquel Metzelaar,Collectieve Intelligentie,h6,C0.110,di,17
Miquel Metzelaar,Collectieve Intelligentie,h2,C0.110,di,15
Miquel Metzelaar,Collectieve Intelligentie,p3,A1.08,vr,11
Miquel Metzelaar,Calculus 2,h6,C1.112,ma,9
Miquel Metzelaar,Programmeren in Java 2,p5,A1.04,di,11
Miquel Metzelaar,Collectieve Intelligentie,w7,A1.04,do,11
Giedo Planken,Kansrekenen 2,h12,A1.10,di,13
Giedo Planken,Kansrekenen 2,h11,C0.110,ma,13
Rieke Odijk,Moderne Databases,p1,A1.10,di,15
Rieke Odijk,Moderne Databases,w2,A1.08,wo,9
Rieke Odijk,Compilerbouw,w2,C1.112,ma,15
Rieke Odijk,Compilerbouw,h2,C0.110,di,11
Rieke Odijk,Moderne Databases,h8,C1.112,vr,9
Rieke Odijk,Compilerbouw,h1,A1.08,di,9
Rieke Odijk,Compilerbouw,p7,C0.110,di,13
Rivelino Goor,Data Mining,h1,B0.201,vr,13
Rivelino Goor,Data Mining,p2,B0.201,di,15
Rivelino Goor,Data Mining,w1,A1.06,vr,11
Rivelino Goor,Data Mining,h2,A1.04,vr,15
Bjorn Leijen,Software engineering,h1,C0.110,wo,9
Bjorn Leijen,Software engineering,w2,A1.04,wo,11
Bjorn Leijen,Collectieve Intelligentie,h6,C0.110,di,17
Bjorn Leijen,Collectieve Intelligentie,h2,C0.110,di,15
Bjorn Leijen,Collectieve Intelligentie,h1,C0.110,di,13
Bjorn Leijen,Software engineering,p7,A1.06,do,9
Bjorn Leijen,Collectieve Intelligentie,w7,A1.04,do,11
Bjorn Leijen,Collectieve Intelligentie,p4,C0.110,vr,9
Dragana van Ruitenbeek,Compilerbouw,w1,B0.201,vr,11
Dragana van Ruitenbeek,Compilerbouw,h10,A1.10,wo,11
Dragana van Ruitenbeek,Compilerbouw,h8,C1.112,di,11
Dragana van Ruitenbeek,Compilerbouw,p7,C0.110,di,13
Claudine Nagel,Programmeren in Java 2,p13,C1.112,do,11
Tamar Jongbloed,Software engineering,w2,A1.04,wo,11
Tamar Jongbloed,Programmeren in Java 2,p13,C1.112,do,11
Tamar Jongbloed,Software engineering,p12,B0.201,di,9
Tamar Jongbloed,Software engineering,h8,A1.04,wo,9
Tamar Jongbloed,Kansrekenen 2,h2,C0.110,ma,13
Tamar Jongbloed,Kansrekenen 2,h3,A1.10,ma,15
Tamar Jongbloed,Project Genetic Algorithms,p4,A1.06,do,11
Tamar Jongbloed,Machine Learning,h1,A1.10,wo,15
Tamar Jongbloed,Machine Learning,h5,B0.201,vr,15
Tjesse Voesten,Reflectie op de digitale cultuur,h1,B0.201,wo,15
Tjesse Voesten,Informatie- en organisatieontwerp,w1,A1.08,wo,11
Tjesse Voesten,Reflectie op de digitale cultuur,h2,C0.110,wo,17
Tjesse Voesten,Informatie- en organisatieontwerp,p1,A1.10,wo,9
Tjesse Voesten,Heuristieken 1,w1,B0.201,wo,13
Tjesse Voesten,Zoeken sturen en bewegen,p3,B0.201,di,13
Tjesse Voesten,Informatie- en organisatieontwerp,h2,C1.112,do,13
Tjesse Voesten,Heuristieken 1,h4,C0.110,wo,15
Tjesse Voesten,Informatie- en organisatieontwerp,h1,A1.04,do,11
Tjesse Voesten,Reflectie op de digitale cultuur,w6,C0.110,ma,11
Samyra Çetin,Bioinformatica,w3,A1.04,wo,13
Samyra Çetin,Reflectie op de digitale cultuur,h1,B0.201,wo,15
Samyra Çetin,Programmeren in Java 2,p13,C1.112,do,11
Samyra Çetin,Bioinformatica,h8,A1.04,ma,13
Samyra Çetin,Bioinformatica,h2,A1.10,ma,11
Samyra Çetin,Reflectie op de digitale cultuur,h2,C0.110,wo,17
Samyra Çetin,Bioinformatica,p2,A1.10,ma,15
Samyra Çetin,Bioinformatica,h8,A1.06,ma,9
Samyra Çetin,Reflectie op de digitale cultuur,w8,A1.10,di,9
Yuna Winkelaar,Algoritmen en complexiteit,h1,A1.10,di,13
Yuna Winkelaar,Algoritmen en complexiteit,p1,B0.201,di,15
Yuna Winkelaar,Algoritmen en complexiteit,w7,A1.10,vr,11
Romany van Kessel,Calculus 2,h1,C0.110,ma,9
Romany van Kessel,Calculus 2,w3,B0.201,ma,11
Angus Brusse,Netwerken en systeembeveiliging,p6,A1.08,do,9
Angus Brusse,Databases 2,w5,C1.112,wo,15
