Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Nuriye Kooijmans,Heuristieken 1,w1,A1.04,do,13
Nuriye Kooijmans,Analysemethoden en -technieken,h1,C1.112,di,11
Nuriye Kooijmans,Advanced Heuristics,h1,C1.112,di,9
Nuriye Kooijmans,Calculus 2,h1,C0.110,ma,9
Nuriye Kooijmans,Moderne Databases,p1,A1.10,di,15
Nuriye Kooijmans,Moderne Databases,h1,C1.112,ma,13
Brigitta Diallo,Compilerbouw practicum,p3,A1.06,do,15
Brigitta Diallo,Software engineering,w2,B0.201,wo,13
Brigitta Diallo,Collectieve Intelligentie,h2,C0.110,di,13
Brigitta Diallo,Data Mining,h2,A1.10,vr,13
Brigitta Diallo,Collectieve Intelligentie,p2,A1.06,vr,9
Brigitta Diallo,Algoritmen en complexiteit,h1,C0.110,di,9
Brigitta Diallo,Data Mining,w2,C0.110,do,13
Brigitta Diallo,Data Mining,p3,C0.110,ma,17
Brigitta Diallo,Software engineering,p1,B0.201,wo,15
Brigitta Diallo,Data Mining,h1,B0.201,vr,11
Brigitta Diallo,Collectieve Intelligentie,h3,C0.110,di,17
Brigitta Diallo,Collectieve Intelligentie,h1,C0.110,di,15
Brigitta Diallo,Algoritmen en complexiteit,p2,A1.10,ma,13
Brigitta Diallo,Collectieve Intelligentie,w1,B0.201,ma,15
Brigitta Diallo,Algoritmen en complexiteit,w1,A1.08,di,11
Brigitta Diallo,Software engineering,h1,C0.110,do,11
Kamil Streefland,Kansrekenen 2,h2,C0.110,ma,13
Kamil Streefland,Data Mining,w1,C0.110,wo,17
Kamil Streefland,Data Mining,h2,A1.10,vr,13
Kamil Streefland,Data Mining,p1,A1.08,di,15
Kamil Streefland,Kansrekenen 2,h1,C0.110,ma,11
Kamil Streefland,Data Mining,h1,B0.201,vr,11
Kamil Streefland,Programmeren in Java 2,p3,A1.10,vr,9
Ycel van Kasteel,Software engineering,p2,A1.04,do,9
Ycel van Kasteel,Calculus 2,h1,C0.110,ma,9
Ycel van Kasteel,Zoeken sturen en bewegen,p2,B0.201,do,13
Ycel van Kasteel,Calculus 2,w3,C1.112,ma,11
Ycel van Kasteel,Software engineering,w1,B0.201,di,11
Ycel van Kasteel,Software engineering,h1,C0.110,do,11
Abram van Mierlo,Architectuur en computerorganisatie,h1,B0.201,ma,9
Abram van Mierlo,Webprogrammeren en databases,h1,A1.04,do,11
Abram van Mierlo,Architectuur en computerorganisatie,h2,A1.06,ma,11
Abram van Mierlo,Software engineering,p2,A1.04,do,9
Abram van Mierlo,Moderne Databases,p2,A1.08,wo,9
Abram van Mierlo,Moderne Databases,w4,A1.08,vr,11
Abram van Mierlo,Webprogrammeren en databases,h2,A1.10,wo,11
Abram van Mierlo,Webprogrammeren en databases,p1,A1.06,do,13
Abram van Mierlo,Software engineering,h1,C0.110,do,11
Abram van Mierlo,Moderne Databases,h1,C1.112,ma,13
Abram van Mierlo,Software engineering,w1,B0.201,di,11
Abram van Mierlo,Webprogrammeren en databases,w2,A1.06,di,13
Nurcan Fennis,Moderne Databases,w4,A1.08,vr,11
Nurcan Fennis,Moderne Databases,p3,A1.04,ma,15
Nurcan Fennis,Moderne Databases,h1,C1.112,ma,13
Dinah Ensink,Programmeren in Java 2,p6,A1.10,ma,15
Dinah Ensink,Kansrekenen 2,h2,C0.110,ma,13
Dinah Ensink,Kansrekenen 2,h1,C0.110,ma,11
Mathyn Lamme,Heuristieken 1,h1,B0.201,wo,11
Mathyn Lamme,Heuristieken 2,h1,A1.10,vr,11
Mathyn Lamme,Heuristieken 2,w2,A1.08,vr,9
Mathyn Lamme,Heuristieken 1,w1,A1.04,do,13
Ihsane Wind,Reflectie op de digitale cultuur,w2,A1.06,ma,13
Ihsane Wind,Reflectie op de digitale cultuur,h1,C1.112,wo,11
Ihsane Wind,Reflectie op de digitale cultuur,h2,C0.110,wo,13
Edin Bastings,Architectuur en computerorganisatie,h1,B0.201,ma,9
Edin Bastings,Collectieve Intelligentie,h2,C0.110,di,13
Edin Bastings,Collectieve Intelligentie,w2,C1.112,do,9
Edin Bastings,Netwerken en systeembeveiliging,p3,A1.04,wo,15
Edin Bastings,Collectieve Intelligentie,p2,A1.06,vr,9
Edin Bastings,Algoritmen en complexiteit,h1,C0.110,di,9
Edin Bastings,Architectuur en computerorganisatie,h2,A1.06,ma,11
Edin Bastings,Databases 2,h1,C1.112,do,13
Edin Bastings,Collectieve Intelligentie,h3,C0.110,di,17
Edin Bastings,Collectieve Intelligentie,h1,C0.110,di,15
Edin Bastings,Algoritmen en complexiteit,p2,A1.10,ma,13
Edin Bastings,Algoritmen en complexiteit,w1,A1.08,di,11
Edin Bastings,Databases 2,w2,B0.201,do,11
Yang van Munster,Project Numerical Recipes,p3,C0.110,vr,11
Alexandre de Olde,Lineaire Algebra,h1,A1.10,ma,9
Alexandre de Olde,Lineaire Algebra,h2,A1.10,ma,11
Ylse Klarenbeek,Collectieve Intelligentie,p1,A1.08,ma,13
Ylse Klarenbeek,Collectieve Intelligentie,h2,C0.110,di,13
Ylse Klarenbeek,Informatie- en organisatieontwerp,p2,A1.06,vr,13
Ylse Klarenbeek,Informatie- en organisatieontwerp,w2,A1.04,di,9
Ylse Klarenbeek,Informatie- en organisatieontwerp,h1,C1.112,di,13
Ylse Klarenbeek,Programmeren in Java 2,p4,A1.08,do,11
Ylse Klarenbeek,Collectieve Intelligentie,w4,A1.10,do,13
Ylse Klarenbeek,Collectieve Intelligentie,h3,C0.110,di,17
Ylse Klarenbeek,Collectieve Intelligentie,h1,C0.110,di,15
Ylse Klarenbeek,Informatie- en organisatieontwerp,h2,A1.06,di,11
Neele Veeke,Moderne Databases,w4,A1.08,vr,11
Neele Veeke,Moderne Databases,p3,A1.04,ma,15
Neele Veeke,Moderne Databases,h1,C1.112,ma,13
Jorian van Zijderveld,Software engineering,w2,B0.201,wo,13
Jorian van Zijderveld,Programmeren in Java 2,p7,C1.112,ma,15
Jorian van Zijderveld,Software engineering,p1,B0.201,wo,15
Jorian van Zijderveld,Software engineering,h1,C0.110,do,11
Sahar Hamstra,Compilerbouw practicum,p3,A1.06,do,15
Sahar Hamstra,Lineaire Algebra,h1,A1.10,ma,9
Sahar Hamstra,Heuristieken 1,h1,B0.201,wo,11
Sahar Hamstra,Heuristieken 1,w1,A1.04,do,13
Sahar Hamstra,Lineaire Algebra,h2,A1.10,ma,11
Michal Hooiveld,Data Mining,h2,A1.10,vr,13
Michal Hooiveld,Data Mining,h1,B0.201,vr,11
Michal Hooiveld,Data Mining,p1,A1.08,di,15
Michal Hooiveld,Data Mining,w1,C0.110,wo,17
Manuel de Boon,Machine Learning,h2,A1.04,vr,15
Manuel de Boon,Machine Learning,h1,A1.04,vr,13
Manuel de Boon,Algoritmen en complexiteit,h1,C0.110,di,9
Manuel de Boon,Calculus 2,w3,C1.112,ma,11
Manuel de Boon,Calculus 2,h1,C0.110,ma,9
Manuel de Boon,Project Genetic Algorithms,p2,A1.06,wo,9
Manuel de Boon,Algoritmen en complexiteit,p2,A1.10,ma,13
Manuel de Boon,Programmeren in Java 2,p8,A1.06,ma,15
Manuel de Boon,Algoritmen en complexiteit,w1,A1.08,di,11
Jurre van de Sanden,Netwerken en systeembeveiliging,p3,A1.04,wo,15
Jurre van de Sanden,Bioinformatica,h2,C1.112,vr,15
Jurre van de Sanden,Bioinformatica,h3,C0.110,vr,17
Jurre van de Sanden,Bioinformatica,p3,A1.06,wo,13
Jurre van de Sanden,Bioinformatica,w4,A1.08,do,13
Jurre van de Sanden,Bioinformatica,h1,B0.201,vr,13
Ilana Philippi,Lineaire Algebra,h1,A1.10,ma,9
Ilana Philippi,Architectuur en computerorganisatie,h2,A1.06,ma,11
Ilana Philippi,Architectuur en computerorganisatie,h1,B0.201,ma,9
Ilana Philippi,Lineaire Algebra,h2,A1.10,ma,11
Fredrika Lopez,Algoritmen en complexiteit,h1,C0.110,di,9
Fredrika Lopez,Software engineering,p1,B0.201,wo,15
Fredrika Lopez,Algoritmen en complexiteit,p2,A1.10,ma,13
Fredrika Lopez,Algoritmen en complexiteit,w2,C1.112,vr,13
Fredrika Lopez,Software engineering,w1,B0.201,di,11
Fredrika Lopez,Software engineering,h1,C0.110,do,11
Elbertus Tamis,Kansrekenen 2,h2,C0.110,ma,13
Elbertus Tamis,Kansrekenen 2,h1,C0.110,ma,11
Hiba Boogert,Netwerken en systeembeveiliging,p1,A1.08,wo,13
Hiba Boogert,Calculus 2,w3,C1.112,ma,11
Hiba Boogert,Calculus 2,h1,C0.110,ma,9
Talha Vermeeren,Data Mining,h2,A1.10,vr,13
Talha Vermeeren,Data Mining,p4,C0.110,wo,9
Talha Vermeeren,Data Mining,h1,B0.201,vr,11
Talha Vermeeren,Netwerken en systeembeveiliging,p4,A1.06,do,11
Talha Vermeeren,Data Mining,w3,B0.201,vr,15
Chi Liebregts,Compilerbouw practicum,p4,C1.112,vr,9
Chi Liebregts,Algoritmen en complexiteit,h1,C0.110,di,9
Chi Liebregts,Algoritmen en complexiteit,p2,A1.10,ma,13
Chi Liebregts,Algoritmen en complexiteit,w1,A1.08,di,11
Arif Schrader,Calculus 2,h1,C0.110,ma,9
Arif Schrader,Calculus 2,w1,A1.10,di,9
Arif Schrader,Project Genetic Algorithms,p2,A1.06,wo,9
Aboubakr Terpstra,Analysemethoden en -technieken,h1,C1.112,di,11
Anne-Jan van Waardenburg,Databases 2,h1,C1.112,do,13
Anne-Jan van Waardenburg,Netwerken en systeembeveiliging,p1,A1.08,wo,13
Anne-Jan van Waardenburg,Databases 2,w2,B0.201,do,11
Thijn Kooyman,Compilerbouw,w2,B0.201,di,9
Thijn Kooyman,Compilerbouw,h1,C0.110,wo,11
Thijn Kooyman,Compilerbouw,h2,C0.110,di,11
Thijn Kooyman,Calculus 2,h1,C0.110,ma,9
Thijn Kooyman,Calculus 2,w2,A1.04,ma,11
Thijn Kooyman,Compilerbouw,p2,A1.04,di,13
Loulou Panman,Calculus 2,w3,C1.112,ma,11
Loulou Panman,Calculus 2,h1,C0.110,ma,9
Timo Postuma,Kansrekenen 2,h2,C0.110,ma,13
Timo Postuma,Algoritmen en complexiteit,h1,C0.110,di,9
Timo Postuma,Heuristieken 1,h1,B0.201,wo,11
Timo Postuma,Heuristieken 1,w2,A1.04,vr,11
Timo Postuma,Kansrekenen 2,h1,C0.110,ma,11
Timo Postuma,Programmeren in Java 2,p3,A1.10,vr,9
Timo Postuma,Netwerken en systeembeveiliging,p1,A1.08,wo,13
Timo Postuma,Algoritmen en complexiteit,w2,C1.112,vr,13
Timo Postuma,Algoritmen en complexiteit,p1,B0.201,wo,9
Valery Majoor,Bioinformatica,w1,A1.10,do,11
Valery Majoor,Compilerbouw,h1,C0.110,wo,11
Valery Majoor,Collectieve Intelligentie,h2,C0.110,di,13
Valery Majoor,Kansrekenen 2,h2,C0.110,ma,13
Valery Majoor,Bioinformatica,p1,A1.06,do,9
Valery Majoor,Compilerbouw,p1,C1.112,vr,11
Valery Majoor,Compilerbouw,w2,B0.201,di,9
Valery Majoor,Collectieve Intelligentie,p3,A1.04,wo,13
Valery Majoor,Compilerbouw,h2,C0.110,di,11
Valery Majoor,Bioinformatica,h2,C1.112,vr,15
Valery Majoor,Bioinformatica,h3,C0.110,vr,17
Valery Majoor,Kansrekenen 2,h1,C0.110,ma,11
Valery Majoor,Bioinformatica,h1,B0.201,vr,13
Valery Majoor,Collectieve Intelligentie,w4,A1.10,do,13
Valery Majoor,Collectieve Intelligentie,h1,C0.110,di,15
Valery Majoor,Collectieve Intelligentie,h3,C0.110,di,17
Roswitha van de Kuilen,Project Numerical Recipes,p2,A1.06,ma,9
Jimi Sips,Webprogrammeren en databases,p2,A1.10,wo,9
Jimi Sips,Collectieve Intelligentie,h2,C0.110,di,13
Jimi Sips,Webprogrammeren en databases,h1,A1.04,do,11
Jimi Sips,Collectieve Intelligentie,w2,C1.112,do,9
Jimi Sips,Collectieve Intelligentie,p4,C0.110,vr,13
Jimi Sips,Collectieve Intelligentie,h1,C0.110,di,15
Jimi Sips,Calculus 2,w1,A1.10,di,9
Jimi Sips,Calculus 2,h1,C0.110,ma,9
Jimi Sips,Collectieve Intelligentie,h3,C0.110,di,17
Jimi Sips,Webprogrammeren en databases,h2,A1.10,wo,11
Jimi Sips,Webprogrammeren en databases,w1,A1.04,di,11
Ceren van den Engel,Compilerbouw,w2,B0.201,di,9
Ceren van den Engel,Compilerbouw,h1,C0.110,wo,11
Ceren van den Engel,Programmeren in Java 2,p7,C1.112,ma,15
Ceren van den Engel,Compilerbouw,h2,C0.110,di,11
Ceren van den Engel,Compilerbouw,p2,A1.04,di,13
Sien van Plateringen,Compilerbouw,h1,C0.110,wo,11
Sien van Plateringen,Compilerbouw,w3,C0.110,vr,9
Sien van Plateringen,Compilerbouw,p1,C1.112,vr,11
Sien van Plateringen,Moderne Databases,w3,A1.10,di,13
Sien van Plateringen,Compilerbouw,h2,C0.110,di,11
Sien van Plateringen,Moderne Databases,p3,A1.04,ma,15
Sien van Plateringen,Moderne Databases,h1,C1.112,ma,13
Sanne Lentz,Webprogrammeren en databases,p2,A1.10,wo,9
Sanne Lentz,Webprogrammeren en databases,h1,A1.04,do,11
Sanne Lentz,Technology for games,h1,A1.04,do,15
Sanne Lentz,Architectuur en computerorganisatie,h2,A1.06,ma,11
Sanne Lentz,Technology for games,w2,A1.04,vr,9
Sanne Lentz,Databases 2,h1,C1.112,do,13
Sanne Lentz,Webprogrammeren en databases,h2,A1.10,wo,11
Sanne Lentz,Technology for games,h2,C0.110,do,17
Sanne Lentz,Architectuur en computerorganisatie,h1,B0.201,ma,9
Sanne Lentz,Databases 2,w1,A1.04,di,15
Sanne Lentz,Webprogrammeren en databases,w2,A1.06,di,13
Ravi Bauer,Collectieve Intelligentie,h2,C0.110,di,13
Ravi Bauer,Netwerken en systeembeveiliging,p3,A1.04,wo,15
Ravi Bauer,Collectieve Intelligentie,p2,A1.06,vr,9
Ravi Bauer,Collectieve Intelligentie,h1,C0.110,di,15
Ravi Bauer,Calculus 2,h1,C0.110,ma,9
Ravi Bauer,Calculus 2,w2,A1.04,ma,11
Ravi Bauer,Collectieve Intelligentie,h3,C0.110,di,17
Ravi Bauer,Collectieve Intelligentie,w5,A1.08,do,15
Shairon van Aaken,Zoeken sturen en bewegen,p3,C0.110,do,15
Jory Leijenaar,Compilerbouw practicum,p3,A1.06,do,15
Jory Leijenaar,Project Genetic Algorithms,p4,A1.06,di,9
Diemer Fokkens,Technology for games,h1,A1.04,do,15
Diemer Fokkens,Moderne Databases,w3,A1.10,di,13
Diemer Fokkens,Bioinformatica,h2,C1.112,vr,15
Diemer Fokkens,Bioinformatica,h3,C0.110,vr,17
Diemer Fokkens,Calculus 2,h1,C0.110,ma,9
Diemer Fokkens,Analysemethoden en -technieken,h1,C1.112,di,11
Diemer Fokkens,Bioinformatica,w4,A1.08,do,13
Diemer Fokkens,Bioinformatica,h1,B0.201,vr,13
Diemer Fokkens,Bioinformatica,p3,A1.06,wo,13
Diemer Fokkens,Calculus 2,w2,A1.04,ma,11
Diemer Fokkens,Technology for games,h2,C0.110,do,17
Diemer Fokkens,Technology for games,w1,C0.110,ma,15
Diemer Fokkens,Moderne Databases,p1,A1.10,di,15
Diemer Fokkens,Moderne Databases,h1,C1.112,ma,13
Kimm Rienks,Calculus 2,h1,C0.110,ma,9
Kimm Rienks,Software engineering,p1,B0.201,wo,15
Kimm Rienks,Calculus 2,w2,A1.04,ma,11
Kimm Rienks,Programmeren in Java 2,p2,B0.201,ma,13
Kimm Rienks,Software engineering,w1,B0.201,di,11
Kimm Rienks,Software engineering,h1,C0.110,do,11
Jackson Scherpenzeel,Lineaire Algebra,h1,A1.10,ma,9
Jackson Scherpenzeel,Kansrekenen 2,h2,C0.110,ma,13
Jackson Scherpenzeel,Kansrekenen 2,h1,C0.110,ma,11
Jackson Scherpenzeel,Lineaire Algebra,h2,A1.10,ma,11
Jackson Scherpenzeel,Programmeren in Java 2,p9,A1.08,ma,15
Jackson Scherpenzeel,Analysemethoden en -technieken,h1,C1.112,di,11
Abdel Buth,Informatie- en organisatieontwerp,p2,A1.06,vr,13
Abdel Buth,Architectuur en computerorganisatie,h2,A1.06,ma,11
Abdel Buth,Informatie- en organisatieontwerp,h1,C1.112,di,13
Abdel Buth,Informatie- en organisatieontwerp,w1,A1.08,wo,15
Abdel Buth,Informatie- en organisatieontwerp,h2,A1.06,di,11
Abdel Buth,Architectuur en computerorganisatie,h1,B0.201,ma,9
Amadou Boekema,Compilerbouw,w2,B0.201,di,9
Amadou Boekema,Compilerbouw,h1,C0.110,wo,11
