Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Gidon Baetsen,Moderne Databases,w1,A1.06,do,11
Gidon Baetsen,Informatie- en organisatieontwerp,h2,A1.06,di,13
Gidon Baetsen,Moderne Databases,p4,A1.06,ma,11
Gidon Baetsen,Informatie- en organisatieontwerp,w1,A1.10,wo,13
Gidon Baetsen,Moderne Databases,h1,C0.110,do,13
Gidon Baetsen,Informatie- en organisatieontwerp,p1,A1.08,ma,9
Gidon Baetsen,Informatie- en organisatieontwerp,h1,A1.06,wo,15
Ngoc Kropman,Kansrekenen 2,h2,C0.110,do,15
Ngoc Kropman,Kansrekenen 2,h1,C0.110,ma,11
Meta van Marle,Lineaire Algebra,h2,C0.110,ma,13
Meta van Marle,Compilerbouw,w2,A1.10,ma,9
Meta van Marle,Kansrekenen 2,h1,C0.110,ma,11
Meta van Marle,Lineaire Algebra,h1,C1.112,ma,15
Meta van Marle,Analysemethoden en -technieken,h1,C0.110,do,17
Meta van Marle,Kansrekenen 2,h2,C0.110,do,15
Meta van Marle,Netwerken en systeembeveiliging,p1,A1.10,vr,13
Meta van Marle,Compilerbouw,p2,A1.04,wo,13
Meta van Marle,Compilerbouw,h1,C0.110,wo,17
Meta van Marle,Compilerbouw,h2,C0.110,wo,15
Florus Holtkamp,Analysemethoden en -technieken,h1,C0.110,do,17
Florus Holtkamp,Programmeren in Java 2,p2,A1.06,di,11
Esmee Hooijmaijers,Autonomous Agents 2,w3,C0.110,do,9
Esmee Hooijmaijers,Software engineering,p1,C1.112,wo,11
Esmee Hooijmaijers,Autonomous Agents 2,h1,A1.04,do,11
Esmee Hooijmaijers,Project Numerical Recipes,p3,C1.112,vr,13
Esmee Hooijmaijers,Software engineering,h1,C1.112,wo,13
Esmee Hooijmaijers,Software engineering,w2,C1.112,wo,15
Esmee Hooijmaijers,Autonomous Agents 2,h2,A1.10,do,13
Esmee Hooijmaijers,Autonomous Agents 2,p3,A1.08,vr,11
Chaimae Swiers,Lineaire Algebra,h2,C0.110,ma,13
Chaimae Swiers,Lineaire Algebra,h1,C1.112,ma,15
Chaimae Swiers,Analysemethoden en -technieken,h1,C0.110,do,17
Chaimae Swiers,Databases 2,w2,B0.201,do,15
Chaimae Swiers,Programmeren in Java 2,p3,C1.112,di,11
Chaimae Swiers,Databases 2,h1,C0.110,di,13
Romy Piek,Algoritmen en complexiteit,w3,A1.08,do,11
Romy Piek,Software engineering,w1,A1.10,wo,9
Romy Piek,Machine Learning,h2,C0.110,di,11
Romy Piek,Algoritmen en complexiteit,h1,B0.201,do,13
Romy Piek,Algoritmen en complexiteit,p2,A1.08,do,9
Romy Piek,Heuristieken 2,w1,A1.04,wo,15
Romy Piek,Machine Learning,h1,B0.201,di,9
Romy Piek,Software engineering,h1,C1.112,wo,13
Romy Piek,Software engineering,p2,A1.04,wo,11
Romy Piek,Heuristieken 2,h1,A1.10,do,15
Hiba Boogert,Netwerken en systeembeveiliging,p3,B0.201,wo,13
Hiba Boogert,Calculus 2,w3,C0.110,vr,15
Hiba Boogert,Calculus 2,h1,C0.110,vr,13
Johannes van der Plaats,Programmeren in Java 2,p5,C1.112,vr,9
Johannes van der Plaats,Webprogrammeren en databases,w2,C0.110,wo,13
Johannes van der Plaats,Webprogrammeren en databases,p2,A1.04,di,15
Johannes van der Plaats,Webprogrammeren en databases,h1,C1.112,ma,13
Johannes van der Plaats,Webprogrammeren en databases,h2,A1.04,di,13
Ella Bischoff,Collectieve Intelligentie,h1,C0.110,wo,9
Ella Bischoff,Collectieve Intelligentie,h3,C0.110,wo,11
Ella Bischoff,Collectieve Intelligentie,w3,C0.110,vr,9
Ella Bischoff,Collectieve Intelligentie,h2,C0.110,vr,11
Ella Bischoff,Collectieve Intelligentie,p2,C1.112,ma,11
Berit van Ingen,Algoritmen en complexiteit,h1,B0.201,do,13
Berit van Ingen,Algoritmen en complexiteit,p4,B0.201,do,9
Berit van Ingen,Interactie-ontwerp,h2,C1.112,do,11
Berit van Ingen,Zoeken sturen en bewegen,p1,B0.201,wo,11
Berit van Ingen,Interactie-ontwerp,h1,C1.112,do,13
Berit van Ingen,Algoritmen en complexiteit,w1,C0.110,do,11
Enes Siemonsma,Lineaire Algebra,h2,C0.110,ma,13
Enes Siemonsma,Collectieve Intelligentie,w2,B0.201,vr,9
Enes Siemonsma,Lineaire Algebra,h1,C1.112,ma,15
Enes Siemonsma,Collectieve Intelligentie,h1,C0.110,wo,9
Enes Siemonsma,Collectieve Intelligentie,h3,C0.110,wo,11
Enes Siemonsma,Collectieve Intelligentie,h2,C0.110,vr,11
Enes Siemonsma,Collectieve Intelligentie,p1,A1.08,di,11
Neele Veeke,Moderne Databases,p4,A1.06,ma,11
Neele Veeke,Moderne Databases,w1,A1.06,do,11
Neele Veeke,Moderne Databases,h1,C0.110,do,13
Marilene van Santen,Webprogrammeren en databases,p1,A1.08,di,15
Marilene van Santen,Lineaire Algebra,h2,C0.110,ma,13
Marilene van Santen,Lineaire Algebra,h1,C1.112,ma,15
Marilene van Santen,Webprogrammeren en databases,w2,C0.110,wo,13
Marilene van Santen,Webprogrammeren en databases,h1,C1.112,ma,13
Marilene van Santen,Webprogrammeren en databases,h2,A1.04,di,13
Dana Hoeksema,Architectuur en computerorganisatie,h2,A1.04,wo,9
Dana Hoeksema,Machine Learning,h2,C0.110,di,11
Dana Hoeksema,Compilerbouw,w2,A1.10,ma,9
Dana Hoeksema,Architectuur en computerorganisatie,h1,A1.10,wo,11
Dana Hoeksema,Compilerbouw,p2,A1.04,wo,13
Dana Hoeksema,Machine Learning,h1,B0.201,di,9
Dana Hoeksema,Compilerbouw,h1,C0.110,wo,17
Dana Hoeksema,Compilerbouw,h2,C0.110,wo,15
Winfried Doeve,Project Numerical Recipes,p2,A1.08,wo,11
Miguel van Oss,Netwerken en systeembeveiliging,p2,A1.10,vr,11
Emircan van de Bunt,Compilerbouw,h1,C0.110,wo,17
Emircan van de Bunt,Compilerbouw,h2,C0.110,wo,15
Emircan van de Bunt,Compilerbouw,p2,A1.04,wo,13
Emircan van de Bunt,Compilerbouw,w1,A1.04,ma,9
Manuel de Boon,Project Genetic Algorithms,p1,C1.112,wo,9
Manuel de Boon,Machine Learning,h2,C0.110,di,11
Manuel de Boon,Algoritmen en complexiteit,h1,B0.201,do,13
Manuel de Boon,Algoritmen en complexiteit,p1,A1.06,vr,11
Manuel de Boon,Calculus 2,w1,C1.112,vr,15
Manuel de Boon,Machine Learning,h1,B0.201,di,9
Manuel de Boon,Programmeren in Java 2,p4,A1.08,ma,13
Manuel de Boon,Algoritmen en complexiteit,w1,C0.110,do,11
Manuel de Boon,Calculus 2,h1,C0.110,vr,13
Saif Sikking,Software engineering,h1,C1.112,wo,13
Saif Sikking,Software engineering,w2,C1.112,wo,15
Saif Sikking,Software engineering,p1,C1.112,wo,11
Thom Schuiling,Netwerken en systeembeveiliging,p2,A1.10,vr,11
Tea Horstink,Programmeren in Java 2,p6,A1.04,vr,11
Tea Horstink,Compilerbouw,p1,B0.201,di,13
Tea Horstink,Compilerbouw,w1,A1.04,ma,9
Tea Horstink,Compilerbouw,h1,C0.110,wo,17
Tea Horstink,Compilerbouw,h2,C0.110,wo,15
Sarena Tjeerdsma,Bioinformatica,h3,C0.110,di,9
Sarena Tjeerdsma,Lineaire Algebra,h2,C0.110,ma,13
Sarena Tjeerdsma,Kansrekenen 2,h1,C0.110,ma,11
Sarena Tjeerdsma,Bioinformatica,h1,B0.201,di,11
Sarena Tjeerdsma,Lineaire Algebra,h1,C1.112,ma,15
Sarena Tjeerdsma,Kansrekenen 2,h2,C0.110,do,15
Sarena Tjeerdsma,Calculus 2,w3,C0.110,vr,15
Sarena Tjeerdsma,Bioinformatica,p2,A1.08,di,13
Sarena Tjeerdsma,Bioinformatica,w1,A1.08,vr,9
Sarena Tjeerdsma,Bioinformatica,h2,B0.201,vr,11
Sarena Tjeerdsma,Heuristieken 1,w2,A1.08,wo,15
Sarena Tjeerdsma,Heuristieken 1,h1,B0.201,di,15
Sarena Tjeerdsma,Calculus 2,h1,C0.110,vr,13
Maan ten Pas,Architectuur en computerorganisatie,h2,A1.04,wo,9
Maan ten Pas,Heuristieken 1,w1,C1.112,di,13
Maan ten Pas,Kansrekenen 2,h1,C0.110,ma,11
Maan ten Pas,Architectuur en computerorganisatie,h1,A1.10,wo,11
Maan ten Pas,Kansrekenen 2,h2,C0.110,do,15
Maan ten Pas,Heuristieken 1,h1,B0.201,di,15
Jory Leijenaar,Compilerbouw practicum,p2,A1.04,ma,13
Jory Leijenaar,Project Genetic Algorithms,p1,C1.112,wo,9
Jayme van Eeuwijk,Data Mining,w2,B0.201,vr,15
Jayme van Eeuwijk,Data Mining,h1,A1.04,di,11
Jayme van Eeuwijk,Project Numerical Recipes,p2,A1.08,wo,11
Jayme van Eeuwijk,Programmeren in Java 2,p4,A1.08,ma,13
Jayme van Eeuwijk,Data Mining,p3,A1.08,wo,9
Jayme van Eeuwijk,Data Mining,h2,A1.04,di,9
Marco Bloemert,Collectieve Intelligentie,h1,C0.110,wo,9
Marco Bloemert,Collectieve Intelligentie,h3,C0.110,wo,11
Marco Bloemert,Collectieve Intelligentie,w3,C0.110,vr,9
Marco Bloemert,Collectieve Intelligentie,h2,C0.110,vr,11
Marco Bloemert,Collectieve Intelligentie,p4,A1.08,di,9
Franklin Stuurman,Netwerken en systeembeveiliging,p4,A1.06,vr,13
Franklin Stuurman,Databases 2,w2,B0.201,do,15
Franklin Stuurman,Databases 2,h1,C0.110,di,13
Ans van Montfort,Reflectie op de digitale cultuur,h2,B0.201,ma,13
Ans van Montfort,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Ans van Montfort,Reflectie op de digitale cultuur,w2,A1.06,di,15
Ans van Montfort,Data Mining,w2,B0.201,vr,15
Ans van Montfort,Data Mining,h1,A1.04,di,11
Ans van Montfort,Data Mining,p2,A1.10,di,13
Ans van Montfort,Zoeken sturen en bewegen,p1,B0.201,wo,11
Ans van Montfort,Data Mining,h2,A1.04,di,9
Lammigje van Loveren,Databases 2,h1,C0.110,di,13
Lammigje van Loveren,Machine Learning,h2,C0.110,di,11
Lammigje van Loveren,Compilerbouw,w2,A1.10,ma,9
Lammigje van Loveren,Databases 2,w2,B0.201,do,15
Lammigje van Loveren,Autonomous Agents 2,p4,A1.06,vr,9
Lammigje van Loveren,Autonomous Agents 2,w4,A1.06,do,9
Lammigje van Loveren,Autonomous Agents 2,h1,A1.04,do,11
Lammigje van Loveren,Compilerbouw,p2,A1.04,wo,13
Lammigje van Loveren,Machine Learning,h1,B0.201,di,9
Lammigje van Loveren,Compilerbouw,h1,C0.110,wo,17
Lammigje van Loveren,Autonomous Agents 2,h2,A1.10,do,13
Lammigje van Loveren,Programmeren in Java 2,p2,A1.06,di,11
Lammigje van Loveren,Compilerbouw,h2,C0.110,wo,15
Vesna Nijs,Moderne Databases,w1,A1.06,do,11
Vesna Nijs,Moderne Databases,p3,A1.08,ma,11
Vesna Nijs,Moderne Databases,h1,C0.110,do,13
Xander Peijs,Collectieve Intelligentie,h1,C0.110,wo,9
Xander Peijs,Collectieve Intelligentie,h3,C0.110,wo,11
Xander Peijs,Collectieve Intelligentie,h2,C0.110,vr,11
Xander Peijs,Collectieve Intelligentie,p1,A1.08,di,11
Xander Peijs,Collectieve Intelligentie,w1,A1.10,do,11
Aradhna Jonkergouw,Technology for games,h2,C1.112,di,9
Aradhna Jonkergouw,Technology for games,w1,A1.06,wo,13
Aradhna Jonkergouw,Technology for games,h1,A1.10,di,11
Yang van Munster,Project Numerical Recipes,p3,C1.112,vr,13
Evelina Wensing,Kansrekenen 2,h2,C0.110,do,15
Evelina Wensing,Machine Learning,h2,C0.110,di,11
Evelina Wensing,Machine Learning,h1,B0.201,di,9
Evelina Wensing,Kansrekenen 2,h1,C0.110,ma,11
Fae van Luttikhuizen,Analysemethoden en -technieken,h1,C0.110,do,17
Fae van Luttikhuizen,Calculus 2,h1,C0.110,vr,13
Fae van Luttikhuizen,Calculus 2,w1,C1.112,vr,15
Nadir Remijn,Netwerken en systeembeveiliging,p2,A1.10,vr,11
Pearl Elberse,Databases 2,w2,B0.201,do,15
Pearl Elberse,Databases 2,h1,C0.110,di,13
Casimir Overbeeke,Collectieve Intelligentie,h1,C0.110,wo,9
Casimir Overbeeke,Collectieve Intelligentie,h3,C0.110,wo,11
Casimir Overbeeke,Collectieve Intelligentie,h2,C0.110,vr,11
Casimir Overbeeke,Collectieve Intelligentie,p3,B0.201,vr,13
Casimir Overbeeke,Collectieve Intelligentie,w1,A1.10,do,11
Kyan Jankie,Data Mining,h2,A1.04,di,9
Kyan Jankie,Data Mining,h1,A1.04,di,11
Kyan Jankie,Data Mining,w1,A1.04,vr,15
Kyan Jankie,Data Mining,p2,A1.10,di,13
Kyan Jankie,Heuristieken 1,w2,A1.08,wo,15
Kyan Jankie,Heuristieken 1,h1,B0.201,di,15
Linne de Zoete,Kansrekenen 2,h2,C0.110,do,15
Linne de Zoete,Kansrekenen 2,h1,C0.110,ma,11
Samentha Toren,Kansrekenen 2,h2,C0.110,do,15
Samentha Toren,Kansrekenen 2,h1,C0.110,ma,11
Samentha Toren,Calculus 2,w3,C0.110,vr,15
Samentha Toren,Calculus 2,h1,C0.110,vr,13
Mies Westra,Programmeren in Java 2,p3,C1.112,di,11
Lee Numan,Calculus 2,w3,C0.110,vr,15
Lee Numan,Databases 2,h1,C0.110,di,13
Lee Numan,Databases 2,w1,C0.110,di,15
Lee Numan,Calculus 2,h1,C0.110,vr,13
Lakshmi van der Gaag,Databases 2,h1,C0.110,di,13
Lakshmi van der Gaag,Databases 2,w1,C0.110,di,15
Gineke Korte,Architectuur en computerorganisatie,h2,A1.04,wo,9
Gineke Korte,Architectuur en computerorganisatie,h1,A1.10,wo,11
Esperanza Kwee,Kansrekenen 2,h2,C0.110,do,15
Esperanza Kwee,Kansrekenen 2,h1,C0.110,ma,11
Karolina Roodbeen,Webprogrammeren en databases,p1,A1.08,di,15
Karolina Roodbeen,Collectieve Intelligentie,w2,B0.201,vr,9
Karolina Roodbeen,Webprogrammeren en databases,w2,C0.110,wo,13
Karolina Roodbeen,Databases 2,w2,B0.201,do,15
Karolina Roodbeen,Collectieve Intelligentie,h1,C0.110,wo,9
Karolina Roodbeen,Collectieve Intelligentie,h3,C0.110,wo,11
Karolina Roodbeen,Webprogrammeren en databases,h1,C1.112,ma,13
Karolina Roodbeen,Collectieve Intelligentie,h2,C0.110,vr,11
Karolina Roodbeen,Zoeken sturen en bewegen,p2,A1.06,do,15
Karolina Roodbeen,Databases 2,h1,C0.110,di,13
Karolina Roodbeen,Webprogrammeren en databases,h2,A1.04,di,13
Karolina Roodbeen,Collectieve Intelligentie,p2,C1.112,ma,11
Christianus Laman,Compilerbouw practicum,p1,A1.04,ma,11
Christianus Laman,Webprogrammeren en databases,w2,C0.110,wo,13
Christianus Laman,Webprogrammeren en databases,p2,A1.04,di,15
Christianus Laman,Calculus 2,w1,C1.112,vr,15
Christianus Laman,Webprogrammeren en databases,h1,C1.112,ma,13
Christianus Laman,Webprogrammeren en databases,h2,A1.04,di,13
Christianus Laman,Calculus 2,h1,C0.110,vr,13
Arnela Visch,Compilerbouw,h1,C0.110,wo,17
Arnela Visch,Compilerbouw,p2,A1.04,wo,13
Arnela Visch,Compilerbouw,w2,A1.10,ma,9
Arnela Visch,Compilerbouw,h2,C0.110,wo,15
Fransiscus Zagers,Webprogrammeren en databases,w3,A1.06,ma,15
Fransiscus Zagers,Kansrekenen 2,h1,C0.110,ma,11
Fransiscus Zagers,Webprogrammeren en databases,p2,A1.04,di,15
Fransiscus Zagers,Kansrekenen 2,h2,C0.110,do,15
Fransiscus Zagers,Webprogrammeren en databases,h1,C1.112,ma,13
Fransiscus Zagers,Webprogrammeren en databases,h2,A1.04,di,13
Liedeke van Bezooijen,Collectieve Intelligentie,h1,C0.110,wo,9
Liedeke van Bezooijen,Collectieve Intelligentie,h3,C0.110,wo,11
Liedeke van Bezooijen,Software engineering,p1,C1.112,wo,11
Liedeke van Bezooijen,Collectieve Intelligentie,h2,C0.110,vr,11
Liedeke van Bezooijen,Software engineering,w2,C1.112,wo,15
Liedeke van Bezooijen,Software engineering,h1,C1.112,wo,13
Liedeke van Bezooijen,Collectieve Intelligentie,p3,B0.201,vr,13
Liedeke van Bezooijen,Collectieve Intelligentie,w1,A1.10,do,11
Cherissa Koudijs,Lineaire Algebra,h1,C1.112,ma,15
Cherissa Koudijs,Lineaire Algebra,h2,C0.110,ma,13
Tarik van Vloten,Lineaire Algebra,h2,C0.110,ma,13
Tarik van Vloten,Software engineering,p2,A1.04,wo,11
Tarik van Vloten,Lineaire Algebra,h1,C1.112,ma,15
Tarik van Vloten,Software engineering,h1,C1.112,wo,13
Tarik van Vloten,Software engineering,w2,C1.112,wo,15
Jacko Wobbes,Bioinformatica,h3,C0.110,di,9
Jacko Wobbes,Bioinformatica,h1,B0.201,di,11
Jacko Wobbes,Bioinformatica,w1,A1.08,vr,9
Jacko Wobbes,Bioinformatica,h2,B0.201,vr,11
Jacko Wobbes,Bioinformatica,p1,C1.112,do,15
Emme Udo,Moderne Databases,p2,A1.08,wo,13
Emme Udo,Collectieve Intelligentie,h1,C0.110,wo,9
Emme Udo,Moderne Databases,w2,A1.04,do,15
Emme Udo,Collectieve Intelligentie,h3,C0.110,wo,11
Emme Udo,Moderne Databases,h1,C0.110,do,13
Emme Udo,Zoeken sturen en bewegen,p3,A1.10,ma,13
Emme Udo,Collectieve Intelligentie,h2,C0.110,vr,11
Emme Udo,Heuristieken 1,w2,A1.08,wo,15
Emme Udo,Collectieve Intelligentie,p3,B0.201,vr,13
Emme Udo,Collectieve Intelligentie,w1,A1.10,do,11
Emme Udo,Heuristieken 1,h1,B0.201,di,15
Eveline Kops,Compilerbouw practicum,p3,B0.201,ma,9
Marck Soekhai,Reflectie op de digitale cultuur,h2,B0.201,ma,13
Marck Soekhai,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Marck Soekhai,Webprogrammeren en databases,w2,C0.110,wo,13
Marck Soekhai,Webprogrammeren en databases,p2,A1.04,di,15
Marck Soekhai,Webprogrammeren en databases,h1,C1.112,ma,13
Marck Soekhai,Reflectie op de digitale cultuur,w3,A1.10,wo,15
Marck Soekhai,Netwerken en systeembeveiliging,p2,A1.10,vr,11
Marck Soekhai,Webprogrammeren en databases,h2,A1.04,di,13
Diny Aslan,Calculus 2,w3,C0.110,vr,15
Diny Aslan,Calculus 2,h1,C0.110,vr,13
Vinod Velt,Webprogrammeren en databases,w1,A1.04,ma,15
Vinod Velt,Webprogrammeren en databases,p1,A1.08,di,15
Vinod Velt,Databases 2,w2,B0.201,do,15
Vinod Velt,Webprogrammeren en databases,h1,C1.112,ma,13
Vinod Velt,Databases 2,h1,C0.110,di,13
Vinod Velt,Webprogrammeren en databases,h2,A1.04,di,13
Theadora Besemer,Data Mining,h1,A1.04,di,11
Theadora Besemer,Data Mining,p3,A1.08,wo,9
Theadora Besemer,Data Mining,w1,A1.04,vr,15
Theadora Besemer,Data Mining,h2,A1.04,di,9
Angle Berentsen,Advanced Heuristics,h1,A1.06,wo,11
Angle Berentsen,Algoritmen en complexiteit,h1,B0.201,do,13
Angle Berentsen,Reflectie op de digitale cultuur,h2,B0.201,ma,13
Angle Berentsen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Angle Berentsen,Kansrekenen 2,h1,C0.110,ma,11
Angle Berentsen,Reflectie op de digitale cultuur,w2,A1.06,di,15
Angle Berentsen,Kansrekenen 2,h2,C0.110,do,15
Angle Berentsen,Algoritmen en complexiteit,w2,B0.201,do,11
Angle Berentsen,Advanced Heuristics,p3,A1.06,wo,9
Angle Berentsen,Algoritmen en complexiteit,p3,A1.04,do,9
Perry Blijleven,Project Numerical Recipes,p2,A1.08,wo,11
Desiree Potgieter,Algoritmen en complexiteit,w3,A1.08,do,11
Desiree Potgieter,Algoritmen en complexiteit,h1,B0.201,do,13
Desiree Potgieter,Databases 2,w2,B0.201,do,15
Desiree Potgieter,Programmeren in Java 2,p4,A1.08,ma,13
Desiree Potgieter,Algoritmen en complexiteit,p3,A1.04,do,9
Desiree Potgieter,Databases 2,h1,C0.110,di,13
Brigitta Diallo,Data Mining,w3,B0.201,ma,11
Brigitta Diallo,Compilerbouw practicum,p2,A1.04,ma,13
Brigitta Diallo,Data Mining,p1,A1.06,ma,9
Brigitta Diallo,Algoritmen en complexiteit,h1,B0.201,do,13
Brigitta Diallo,Collectieve Intelligentie,w2,B0.201,vr,9
Brigitta Diallo,Algoritmen en complexiteit,p4,B0.201,do,9
Brigitta Diallo,Collectieve Intelligentie,h1,C0.110,wo,9
Brigitta Diallo,Collectieve Intelligentie,h3,C0.110,wo,11
Brigitta Diallo,Data Mining,h1,A1.04,di,11
Brigitta Diallo,Software engineering,p1,C1.112,wo,11
Brigitta Diallo,Collectieve Intelligentie,h2,C0.110,vr,11
Brigitta Diallo,Software engineering,w2,C1.112,wo,15
Brigitta Diallo,Software engineering,h1,C1.112,wo,13
Brigitta Diallo,Collectieve Intelligentie,p3,B0.201,vr,13
Brigitta Diallo,Algoritmen en complexiteit,w1,C0.110,do,11
Brigitta Diallo,Data Mining,h2,A1.04,di,9
Resul Kuijpers,Software engineering,w1,A1.10,wo,9
Resul Kuijpers,Autonomous Agents 2,w3,C0.110,do,9
Resul Kuijpers,Bioinformatica,h3,C0.110,di,9
Resul Kuijpers,Bioinformatica,h1,B0.201,di,11
Resul Kuijpers,Bioinformatica,w2,A1.08,vr,13
Resul Kuijpers,Autonomous Agents 2,p4,A1.06,vr,9
Resul Kuijpers,Software engineering,p1,C1.112,wo,11
Resul Kuijpers,Bioinformatica,p2,A1.08,di,13
Resul Kuijpers,Autonomous Agents 2,h1,A1.04,do,11
Resul Kuijpers,Bioinformatica,h2,B0.201,vr,11
Resul Kuijpers,Software engineering,h1,C1.112,wo,13
Resul Kuijpers,Autonomous Agents 2,h2,A1.10,do,13
Maron Miedema,Moderne Databases,p3,A1.08,ma,11
Maron Miedema,Moderne Databases,w2,A1.04,do,15
Maron Miedema,Moderne Databases,h1,C0.110,do,13
Maron Miedema,Software engineering,w2,C1.112,wo,15
Maron Miedema,Software engineering,h1,C1.112,wo,13
Maron Miedema,Software engineering,p2,A1.04,wo,11
Maron Miedema,Project Genetic Algorithms,p3,A1.08,vr,15
Shawny van de Pol,Bioinformatica,h3,C0.110,di,9
Shawny van de Pol,Lineaire Algebra,h2,C0.110,ma,13
Shawny van de Pol,Bioinformatica,w3,A1.10,ma,11
Shawny van de Pol,Collectieve Intelligentie,w2,B0.201,vr,9
Shawny van de Pol,Bioinformatica,h1,B0.201,di,11
Shawny van de Pol,Lineaire Algebra,h1,C1.112,ma,15
Shawny van de Pol,Collectieve Intelligentie,h1,C0.110,wo,9
Shawny van de Pol,Databases 2,w1,C0.110,di,15
Shawny van de Pol,Collectieve Intelligentie,h3,C0.110,wo,11
Shawny van de Pol,Collectieve Intelligentie,h2,C0.110,vr,11
Shawny van de Pol,Bioinformatica,h2,B0.201,vr,11
Shawny van de Pol,Collectieve Intelligentie,p3,B0.201,vr,13
Shawny van de Pol,Databases 2,h1,C0.110,di,13
Shawny van de Pol,Bioinformatica,p1,C1.112,do,15
Willibrordus Agema,Calculus 2,h1,C0.110,vr,13
Willibrordus Agema,Calculus 2,w1,C1.112,vr,15
Nika van Baaren,Reflectie op de digitale cultuur,h2,B0.201,ma,13
Nika van Baaren,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Nika van Baaren,Analysemethoden en -technieken,h1,C0.110,do,17
Nika van Baaren,Netwerken en systeembeveiliging,p3,B0.201,wo,13
Nika van Baaren,Reflectie op de digitale cultuur,w3,A1.10,wo,15
Nika van Baaren,Project Genetic Algorithms,p3,A1.08,vr,15
Franke Stoppels,Algoritmen en complexiteit,w2,B0.201,do,11
Franke Stoppels,Algoritmen en complexiteit,p3,A1.04,do,9
Franke Stoppels,Algoritmen en complexiteit,h1,B0.201,do,13
Saba Bhaggoe,Algoritmen en complexiteit,w3,A1.08,do,11
Saba Bhaggoe,Programmeren in Java 2,p1,C1.112,di,15
Saba Bhaggoe,Algoritmen en complexiteit,h1,B0.201,do,13
Saba Bhaggoe,Kansrekenen 2,h1,C0.110,ma,11
Saba Bhaggoe,Algoritmen en complexiteit,p4,B0.201,do,9
Saba Bhaggoe,Kansrekenen 2,h2,C0.110,do,15
Shauny van Hezik,Kansrekenen 2,h2,C0.110,do,15
Shauny van Hezik,Zoeken sturen en bewegen,p3,A1.10,ma,13
Shauny van Hezik,Kansrekenen 2,h1,C0.110,ma,11
Yana de Looff,Software engineering,w2,C1.112,wo,15
Yana de Looff,Software engineering,p2,A1.04,wo,11
Yana de Looff,Software engineering,h1,C1.112,wo,13
George Knuiman,Compilerbouw,h1,C0.110,wo,17
George Knuiman,Compilerbouw,h2,C0.110,wo,15
George Knuiman,Compilerbouw,p2,A1.04,wo,13
George Knuiman,Compilerbouw,w1,A1.04,ma,9
Shaya Snelder,Autonomous Agents 2,p4,A1.06,vr,9
Shaya Snelder,Autonomous Agents 2,w4,A1.06,do,9
Shaya Snelder,Autonomous Agents 2,h1,A1.04,do,11
Shaya Snelder,Heuristieken 1,w2,A1.08,wo,15
Shaya Snelder,Heuristieken 1,h1,B0.201,di,15
Shaya Snelder,Autonomous Agents 2,h2,A1.10,do,13
Tos van der Ster,Calculus 2,w2,A1.10,di,15
Tos van der Ster,Calculus 2,h1,C0.110,vr,13
Nanke van den Berg,Machine Learning,h2,C0.110,di,11
Nanke van den Berg,Machine Learning,h1,B0.201,di,9
Seval van Leussen,Reflectie op de digitale cultuur,w1,A1.04,vr,13
Seval van Leussen,Reflectie op de digitale cultuur,h2,B0.201,ma,13
Seval van Leussen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Catharinus Eggermont,Software engineering,h1,C1.112,wo,13
Catharinus Eggermont,Software engineering,w2,C1.112,wo,15
Catharinus Eggermont,Software engineering,p1,C1.112,wo,11
Yi Luten,Calculus 2,w2,A1.10,di,15
Yi Luten,Kansrekenen 2,h1,C0.110,ma,11
Yi Luten,Compilerbouw practicum,p3,B0.201,ma,9
Yi Luten,Heuristieken 2,w1,A1.04,wo,15
Yi Luten,Kansrekenen 2,h2,C0.110,do,15
Yi Luten,Programmeren in Java 2,p4,A1.08,ma,13
Yi Luten,Heuristieken 2,h1,A1.10,do,15
Yi Luten,Calculus 2,h1,C0.110,vr,13
Allan Budel,Project Genetic Algorithms,p2,B0.201,ma,15
Allan Budel,Heuristieken 2,w1,A1.04,wo,15
Allan Budel,Calculus 2,w1,C1.112,vr,15
Allan Budel,Heuristieken 2,h1,A1.10,do,15
Allan Budel,Calculus 2,h1,C0.110,vr,13
Eyup Wesselman,Software engineering,h1,C1.112,wo,13
Eyup Wesselman,Software engineering,w1,A1.10,wo,9
Eyup Wesselman,Software engineering,p2,A1.04,wo,11
Nordin Geboers,Programmeren in Java 2,p1,C1.112,di,15
Nordin Geboers,Data Mining,h1,A1.04,di,11
Nordin Geboers,Data Mining,w1,A1.04,vr,15
Nordin Geboers,Data Mining,p2,A1.10,di,13
Nordin Geboers,Data Mining,h2,A1.04,di,9
