Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Hedwich Toetenel,Interactie-ontwerp,h2,B0.201,do,9
Hedwich Toetenel,Webprogrammeren en databases,h1,A1.04,do,11
Aradhna Jonkergouw,Technology for games,h1,A1.04,do,15
Aradhna Jonkergouw,Technology for games,w2,C1.112,di,9
Aradhna Jonkergouw,Technology for games,h2,A1.04,vr,9
Maritte Gok,Moderne Databases,p2,A1.10,wo,9
Maritte Gok,Moderne Databases,h1,A1.10,ma,13
Maritte Gok,Webprogrammeren en databases,p2,C1.112,wo,9
Maritte Gok,Webprogrammeren en databases,w2,C1.112,di,13
Maritte Gok,Software engineering,w1,A1.04,wo,11
Maritte Gok,Heuristieken 2,w1,A1.06,vr,15
Maritte Gok,Webprogrammeren en databases,h2,A1.04,do,13
Maritte Gok,Moderne Databases,w3,A1.10,di,13
Maritte Gok,Heuristieken 2,h1,A1.04,vr,11
Maritte Gok,Webprogrammeren en databases,h1,A1.04,do,11
Maritte Gok,Software engineering,h1,C0.110,ma,15
Maritte Gok,Software engineering,p1,A1.04,wo,15
Borre van Ruler,Kansrekenen 2,h2,C0.110,ma,13
Borre van Ruler,Kansrekenen 2,h1,C0.110,ma,11
Minoesch Scheltema,Calculus 2,h1,C0.110,ma,9
Minoesch Scheltema,Analysemethoden en -technieken,h1,A1.10,di,11
Minoesch Scheltema,Software engineering,p2,A1.04,do,9
Minoesch Scheltema,Calculus 2,w3,A1.04,ma,13
Minoesch Scheltema,Software engineering,h1,C0.110,ma,15
Minoesch Scheltema,Software engineering,w2,A1.04,wo,13
Lilly Oosterbroek,Zoeken sturen en bewegen,p1,A1.08,do,11
Wilmer Appelhof,Programmeren in Java 2,p2,A1.10,do,15
Elske van Suijlekom,Databases 2,w1,A1.04,di,15
Elske van Suijlekom,Moderne Databases,h1,A1.10,ma,13
Elske van Suijlekom,Heuristieken 1,h1,B0.201,ma,15
Elske van Suijlekom,Databases 2,h1,C0.110,ma,17
Elske van Suijlekom,Technology for games,w1,C1.112,ma,15
Elske van Suijlekom,Moderne Databases,w3,A1.10,di,13
Elske van Suijlekom,Heuristieken 1,w1,C0.110,wo,13
Elske van Suijlekom,Technology for games,h1,A1.04,do,15
Elske van Suijlekom,Moderne Databases,p3,A1.10,wo,11
Elske van Suijlekom,Technology for games,h2,A1.04,vr,9
Cemil van Barneveld,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Cemil van Barneveld,Databases 2,h1,C0.110,ma,17
Cemil van Barneveld,Databases 2,w2,A1.04,wo,9
Cemil van Barneveld,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Cemil van Barneveld,Zoeken sturen en bewegen,p2,A1.08,do,13
Cemil van Barneveld,Reflectie op de digitale cultuur,h2,A1.10,di,9
Tom Truijen,Compilerbouw,p1,A1.04,di,11
Tom Truijen,Compilerbouw,h2,C0.110,di,11
Tom Truijen,Zoeken sturen en bewegen,p1,A1.08,do,11
Tom Truijen,Compilerbouw,w2,C0.110,vr,11
Tom Truijen,Compilerbouw,h1,C0.110,di,9
Roma Rotgans,Bioinformatica,h2,B0.201,ma,11
Roma Rotgans,Software engineering,w1,A1.04,wo,11
Roma Rotgans,Bioinformatica,p1,A1.06,wo,9
Roma Rotgans,Bioinformatica,w2,A1.06,di,13
Roma Rotgans,Bioinformatica,h3,B0.201,ma,13
Roma Rotgans,Software engineering,h1,C0.110,ma,15
Roma Rotgans,Software engineering,p1,A1.04,wo,15
Roma Rotgans,Bioinformatica,h1,B0.201,ma,9
Sayfeddine Wolswijk,Webprogrammeren en databases,h1,A1.04,do,11
Sayfeddine Wolswijk,Webprogrammeren en databases,w1,C1.112,di,11
Sayfeddine Wolswijk,Webprogrammeren en databases,p1,C1.112,di,15
Sayfeddine Wolswijk,Webprogrammeren en databases,h2,A1.04,do,13
Federico Levels,Moderne Databases,w1,B0.201,vr,13
Federico Levels,Moderne Databases,h1,A1.10,ma,13
Federico Levels,Compilerbouw,p1,A1.04,di,11
Federico Levels,Compilerbouw,h2,C0.110,di,11
Federico Levels,Compilerbouw,w2,C0.110,vr,11
Federico Levels,Compilerbouw,h1,C0.110,di,9
Federico Levels,Compilerbouw practicum,p3,A1.08,ma,13
Federico Levels,Moderne Databases,p3,A1.10,wo,11
Olle Hamhuis,Compilerbouw practicum,p1,A1.08,ma,9
Claudine Nagel,Programmeren in Java 2,p2,A1.10,do,15
Eyup Milder,Calculus 2,h1,C0.110,ma,9
Eyup Milder,Calculus 2,w3,A1.04,ma,13
Sanne Lentz,Architectuur en computerorganisatie,h2,A1.06,ma,11
Sanne Lentz,Databases 2,h1,C0.110,ma,17
Sanne Lentz,Databases 2,w2,A1.04,wo,9
Sanne Lentz,Webprogrammeren en databases,p1,C1.112,di,15
Sanne Lentz,Webprogrammeren en databases,w2,C1.112,di,13
Sanne Lentz,Technology for games,w2,C1.112,di,9
Sanne Lentz,Architectuur en computerorganisatie,h1,A1.06,ma,9
Sanne Lentz,Webprogrammeren en databases,h2,A1.04,do,13
Sanne Lentz,Webprogrammeren en databases,h1,A1.04,do,11
Sanne Lentz,Technology for games,h1,A1.04,do,15
Sanne Lentz,Technology for games,h2,A1.04,vr,9
Yi Luten,Calculus 2,h1,C0.110,ma,9
Yi Luten,Programmeren in Java 2,p5,A1.10,vr,13
Yi Luten,Kansrekenen 2,h1,C0.110,ma,11
Yi Luten,Kansrekenen 2,h2,C0.110,ma,13
Yi Luten,Calculus 2,w3,A1.04,ma,13
Yi Luten,Heuristieken 2,h1,A1.04,vr,11
Yi Luten,Compilerbouw practicum,p3,A1.08,ma,13
Yi Luten,Heuristieken 2,w2,B0.201,vr,11
Abdelouahid Cramer,Netwerken en systeembeveiliging,p1,A1.10,wo,13
Jorg 't Lam,Technology for games,h1,A1.04,do,15
Jorg 't Lam,Programmeren in Java 2,p6,A1.10,vr,15
Jorg 't Lam,Technology for games,w2,C1.112,di,9
Jorg 't Lam,Technology for games,h2,A1.04,vr,9
Saba Bhaggoe,Kansrekenen 2,h1,C0.110,ma,11
Saba Bhaggoe,Algoritmen en complexiteit,w2,B0.201,di,13
Saba Bhaggoe,Kansrekenen 2,h2,C0.110,ma,13
Saba Bhaggoe,Programmeren in Java 2,p6,A1.10,vr,15
Saba Bhaggoe,Algoritmen en complexiteit,h1,B0.201,di,9
Saba Bhaggoe,Algoritmen en complexiteit,p1,B0.201,di,15
Benjamin Arendse,Webprogrammeren en databases,h1,A1.04,do,11
Benjamin Arendse,Webprogrammeren en databases,w2,C1.112,di,13
Benjamin Arendse,Webprogrammeren en databases,p1,C1.112,di,15
Benjamin Arendse,Webprogrammeren en databases,h2,A1.04,do,13
Ravi Bauer,Calculus 2,h1,C0.110,ma,9
Ravi Bauer,Collectieve Intelligentie,h2,C0.110,di,15
Ravi Bauer,Collectieve Intelligentie,w2,A1.06,do,9
Ravi Bauer,Netwerken en systeembeveiliging,p4,A1.10,do,11
Ravi Bauer,Calculus 2,w1,A1.04,ma,9
Ravi Bauer,Collectieve Intelligentie,h1,C0.110,di,13
Ravi Bauer,Collectieve Intelligentie,p1,A1.06,do,15
Ravi Bauer,Collectieve Intelligentie,h3,C0.110,di,17
Tamar Jongbloed,Programmeren in Java 2,p1,A1.10,do,13
Tamar Jongbloed,Kansrekenen 2,h1,C0.110,ma,11
Tamar Jongbloed,Project Genetic Algorithms,p2,A1.08,wo,9
Tamar Jongbloed,Software engineering,h1,C0.110,ma,15
Tamar Jongbloed,Kansrekenen 2,h2,C0.110,ma,13
Tamar Jongbloed,Machine Learning,h1,B0.201,do,15
Tamar Jongbloed,Machine Learning,h2,B0.201,vr,9
Tamar Jongbloed,Software engineering,w2,A1.04,wo,13
Tamar Jongbloed,Software engineering,p1,A1.04,wo,15
Wichard Hospers,Collectieve Intelligentie,h2,C0.110,di,15
Wichard Hospers,Collectieve Intelligentie,w4,A1.06,do,13
Wichard Hospers,Collectieve Intelligentie,p3,A1.06,vr,11
Wichard Hospers,Collectieve Intelligentie,h1,C0.110,di,13
Wichard Hospers,Programmeren in Java 2,p2,A1.10,do,15
Wichard Hospers,Collectieve Intelligentie,h3,C0.110,di,17
Wichard Hospers,Lineaire Algebra,h1,A1.10,ma,9
Wichard Hospers,Lineaire Algebra,h2,A1.10,ma,11
Xander Peijs,Collectieve Intelligentie,h2,C0.110,di,15
Xander Peijs,Collectieve Intelligentie,w3,A1.06,do,11
Xander Peijs,Collectieve Intelligentie,p3,A1.06,vr,11
Xander Peijs,Collectieve Intelligentie,h1,C0.110,di,13
Xander Peijs,Collectieve Intelligentie,h3,C0.110,di,17
Albertine Schellevis,Calculus 2,w2,A1.04,ma,11
Albertine Schellevis,Analysemethoden en -technieken,h1,A1.10,di,11
Albertine Schellevis,Calculus 2,h1,C0.110,ma,9
Jort Vries,Calculus 2,h1,C0.110,ma,9
Jort Vries,Kansrekenen 2,h1,C0.110,ma,11
Jort Vries,Kansrekenen 2,h2,C0.110,ma,13
Jort Vries,Calculus 2,w1,A1.04,ma,9
Jort Vries,Programmeren in Java 2,p6,A1.10,vr,15
Jort Vries,Netwerken en systeembeveiliging,p2,A1.10,wo,15
Roswitha van de Kuilen,Project Numerical Recipes,p3,A1.08,do,9
Btissam van den Boer,Kansrekenen 2,h1,C0.110,ma,11
Btissam van den Boer,Kansrekenen 2,h2,C0.110,ma,13
Btissam van den Boer,Technology for games,w2,C1.112,di,9
Btissam van den Boer,Technology for games,h1,A1.04,do,15
Btissam van den Boer,Technology for games,h2,A1.04,vr,9
Keshia Westgeest,Calculus 2,h1,C0.110,ma,9
Keshia Westgeest,Calculus 2,w1,A1.04,ma,9
Sanna van Wiggen,Lineaire Algebra,h1,A1.10,ma,9
Sanna van Wiggen,Lineaire Algebra,h2,A1.10,ma,11
Angus Brusse,Netwerken en systeembeveiliging,p1,A1.10,wo,13
Angus Brusse,Databases 2,h1,C0.110,ma,17
Angus Brusse,Databases 2,w2,A1.04,wo,9
Jiri Vinke,Collectieve Intelligentie,h2,C0.110,di,15
Jiri Vinke,Collectieve Intelligentie,p3,A1.06,vr,11
Jiri Vinke,Collectieve Intelligentie,w1,A1.06,wo,15
Jiri Vinke,Collectieve Intelligentie,h1,C0.110,di,13
Jiri Vinke,Collectieve Intelligentie,h3,C0.110,di,17
Alexandre de Olde,Lineaire Algebra,h1,A1.10,ma,9
Alexandre de Olde,Lineaire Algebra,h2,A1.10,ma,11
Rayn Bolding,Moderne Databases,h1,A1.10,ma,13
Rayn Bolding,Moderne Databases,w2,B0.201,vr,15
Rayn Bolding,Moderne Databases,p1,A1.10,di,15
Tea Horstink,Programmeren in Java 2,p5,A1.10,vr,13
Tea Horstink,Compilerbouw,w1,A1.04,ma,15
Tea Horstink,Compilerbouw,p2,A1.04,di,13
Tea Horstink,Compilerbouw,h2,C0.110,di,11
Tea Horstink,Compilerbouw,h1,C0.110,di,9
Wieke de Leest,Lineaire Algebra,h1,A1.10,ma,9
Wieke de Leest,Lineaire Algebra,h2,A1.10,ma,11
Jacky van Apeldoorn,Interactie-ontwerp,h1,B0.201,wo,15
Jacky van Apeldoorn,Interactie-ontwerp,h2,B0.201,do,9
Adisa Reek,Webprogrammeren en databases,w1,C1.112,di,11
Adisa Reek,Webprogrammeren en databases,h2,A1.04,do,13
Adisa Reek,Webprogrammeren en databases,p2,C1.112,wo,9
Adisa Reek,Webprogrammeren en databases,h1,A1.04,do,11
Adisa Reek,Programmeren in Java 2,p4,A1.10,vr,11
Oliver Milder,Calculus 2,h1,C0.110,ma,9
Oliver Milder,Architectuur en computerorganisatie,h2,A1.06,ma,11
Oliver Milder,Project Genetic Algorithms,p2,A1.08,wo,9
Oliver Milder,Architectuur en computerorganisatie,h1,A1.06,ma,9
Oliver Milder,Calculus 2,w3,A1.04,ma,13
Oliver Milder,Heuristieken 2,h1,A1.04,vr,11
Oliver Milder,Heuristieken 2,w2,B0.201,vr,11
Chico Zwarts,Architectuur en computerorganisatie,h1,A1.06,ma,9
Chico Zwarts,Architectuur en computerorganisatie,h2,A1.06,ma,11
Rochelle Thielen,Kansrekenen 2,h2,C0.110,ma,13
Rochelle Thielen,Programmeren in Java 2,p1,A1.10,do,13
Rochelle Thielen,Kansrekenen 2,h1,C0.110,ma,11
Vinod Velt,Databases 2,h1,C0.110,ma,17
Vinod Velt,Databases 2,w2,A1.04,wo,9
Vinod Velt,Webprogrammeren en databases,w2,C1.112,di,13
Vinod Velt,Webprogrammeren en databases,h2,A1.04,do,13
Vinod Velt,Webprogrammeren en databases,p2,C1.112,wo,9
Vinod Velt,Webprogrammeren en databases,h1,A1.04,do,11
Djuri Korpershoek,Moderne Databases,p2,A1.10,wo,9
Djuri Korpershoek,Moderne Databases,w2,B0.201,vr,15
Djuri Korpershoek,Moderne Databases,h1,A1.10,ma,13
Catherine Hoornstra,Calculus 2,h1,C0.110,ma,9
Catherine Hoornstra,Architectuur en computerorganisatie,h2,A1.06,ma,11
Catherine Hoornstra,Technology for games,w2,C1.112,di,9
Catherine Hoornstra,Architectuur en computerorganisatie,h1,A1.06,ma,9
Catherine Hoornstra,Calculus 2,w3,A1.04,ma,13
Catherine Hoornstra,Lineaire Algebra,h1,A1.10,ma,9
Catherine Hoornstra,Technology for games,h1,A1.04,do,15
Catherine Hoornstra,Lineaire Algebra,h2,A1.10,ma,11
Catherine Hoornstra,Technology for games,h2,A1.04,vr,9
Lakshmi van der Gaag,Databases 2,h1,C0.110,ma,17
Lakshmi van der Gaag,Databases 2,w2,A1.04,wo,9
Marrit Speelman,Kansrekenen 2,h1,C0.110,ma,11
Marrit Speelman,Project Genetic Algorithms,p1,A1.08,di,15
Marrit Speelman,Kansrekenen 2,h2,C0.110,ma,13
Marrit Speelman,Interactie-ontwerp,h1,B0.201,wo,15
Marrit Speelman,Interactie-ontwerp,h2,B0.201,do,9
Jake Rosenbrand,Calculus 2,w2,A1.04,ma,11
Jake Rosenbrand,Calculus 2,h1,C0.110,ma,9
Juliet Noordzij,Calculus 2,h1,C0.110,ma,9
Juliet Noordzij,Moderne Databases,p2,A1.10,wo,9
Juliet Noordzij,Kansrekenen 2,h1,C0.110,ma,11
Juliet Noordzij,Moderne Databases,h1,A1.10,ma,13
Juliet Noordzij,Kansrekenen 2,h2,C0.110,ma,13
Juliet Noordzij,Calculus 2,w2,A1.04,ma,11
Juliet Noordzij,Moderne Databases,w2,B0.201,vr,15
Patricia Sier,Bioinformatica,h2,B0.201,ma,11
Patricia Sier,Software engineering,w1,A1.04,wo,11
Patricia Sier,Bioinformatica,p1,A1.06,wo,9
Patricia Sier,Project Numerical Recipes,p1,A1.08,wo,13
Patricia Sier,Compilerbouw,p2,A1.04,di,13
Patricia Sier,Compilerbouw,h2,C0.110,di,11
Patricia Sier,Bioinformatica,w2,A1.06,di,13
Patricia Sier,Compilerbouw,w2,C0.110,vr,11
Patricia Sier,Bioinformatica,h3,B0.201,ma,13
Patricia Sier,Software engineering,p2,A1.04,do,9
Patricia Sier,Software engineering,h1,C0.110,ma,15
Patricia Sier,Compilerbouw,h1,C0.110,di,9
Patricia Sier,Bioinformatica,h1,B0.201,ma,9
Silvy Schrauwen,Moderne Databases,p2,A1.10,wo,9
Silvy Schrauwen,Moderne Databases,h1,A1.10,ma,13
Silvy Schrauwen,Programmeren in Java 2,p1,A1.10,do,13
Silvy Schrauwen,Netwerken en systeembeveiliging,p1,A1.10,wo,13
Silvy Schrauwen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Silvy Schrauwen,Reflectie op de digitale cultuur,w3,C1.112,ma,11
Silvy Schrauwen,Moderne Databases,w3,A1.10,di,13
Silvy Schrauwen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Lenne Boateng,Compilerbouw,p2,A1.04,di,13
Lenne Boateng,Compilerbouw,h2,C0.110,di,11
Lenne Boateng,Compilerbouw,w2,C0.110,vr,11
Lenne Boateng,Machine Learning,h1,B0.201,do,15
Lenne Boateng,Machine Learning,h2,B0.201,vr,9
Lenne Boateng,Compilerbouw,h1,C0.110,di,9
Amelie Daams,Programmeren in Java 2,p5,A1.10,vr,13
Amelie Daams,Heuristieken 2,w2,B0.201,vr,11
Amelie Daams,Heuristieken 2,h1,A1.04,vr,11
Rahim Kienhuis,Kansrekenen 2,h2,C0.110,ma,13
Rahim Kienhuis,Programmeren in Java 2,p3,A1.10,vr,9
Rahim Kienhuis,Kansrekenen 2,h1,C0.110,ma,11
Rahim Kienhuis,Compilerbouw practicum,p2,A1.08,ma,11
Jael Boutkan,Calculus 2,h1,C0.110,ma,9
Jael Boutkan,Calculus 2,w1,A1.04,ma,9
Jael Boutkan,Zoeken sturen en bewegen,p1,A1.08,do,11
Vesna Nijs,Moderne Databases,h1,A1.10,ma,13
Vesna Nijs,Moderne Databases,p3,A1.10,wo,11
Vesna Nijs,Moderne Databases,w3,A1.10,di,13
Shannon Mullenders,Kansrekenen 2,h1,C0.110,ma,11
Shannon Mullenders,Collectieve Intelligentie,h2,C0.110,di,15
Shannon Mullenders,Collectieve Intelligentie,w4,A1.06,do,13
Shannon Mullenders,Kansrekenen 2,h2,C0.110,ma,13
Shannon Mullenders,Collectieve Intelligentie,p3,A1.06,vr,11
Shannon Mullenders,Collectieve Intelligentie,h1,C0.110,di,13
Shannon Mullenders,Collectieve Intelligentie,h3,C0.110,di,17
Dinah Ensink,Kansrekenen 2,h2,C0.110,ma,13
Dinah Ensink,Programmeren in Java 2,p1,A1.10,do,13
Dinah Ensink,Kansrekenen 2,h1,C0.110,ma,11
Rhona Vromans,Autonomous Agents 2,w3,C1.112,wo,11
Rhona Vromans,Autonomous Agents 2,p3,C1.112,do,9
Rhona Vromans,Autonomous Agents 2,h1,B0.201,do,11
Rhona Vromans,Autonomous Agents 2,h2,B0.201,do,13
Amadou Boekema,Kansrekenen 2,h1,C0.110,ma,11
Amadou Boekema,Kansrekenen 2,h2,C0.110,ma,13
Amadou Boekema,Interactie-ontwerp,h1,B0.201,wo,15
Amadou Boekema,Compilerbouw,p1,A1.04,di,11
Amadou Boekema,Compilerbouw,h2,C0.110,di,11
Amadou Boekema,Compilerbouw,w2,C0.110,vr,11
Amadou Boekema,Interactie-ontwerp,h2,B0.201,do,9
Amadou Boekema,Compilerbouw,h1,C0.110,di,9
Jacko Wobbes,Bioinformatica,h2,B0.201,ma,11
Jacko Wobbes,Bioinformatica,p1,A1.06,wo,9
Jacko Wobbes,Bioinformatica,h3,B0.201,ma,13
Jacko Wobbes,Bioinformatica,w3,A1.06,di,15
Jacko Wobbes,Bioinformatica,h1,B0.201,ma,9
Jaro Essink,Compilerbouw,w1,A1.04,ma,15
Jaro Essink,Netwerken en systeembeveiliging,p4,A1.10,do,11
Jaro Essink,Compilerbouw,p2,A1.04,di,13
Jaro Essink,Compilerbouw,h2,C0.110,di,11
Jaro Essink,Programmeren in Java 2,p4,A1.10,vr,11
Jaro Essink,Compilerbouw,h1,C0.110,di,9
Arnela Visch,Compilerbouw,h1,C0.110,di,9
Arnela Visch,Compilerbouw,w1,A1.04,ma,15
Arnela Visch,Compilerbouw,p2,A1.04,di,13
Arnela Visch,Compilerbouw,h2,C0.110,di,11
Chaimae Swiers,Databases 2,w1,A1.04,di,15
Chaimae Swiers,Programmeren in Java 2,p3,A1.10,vr,9
Chaimae Swiers,Databases 2,h1,C0.110,ma,17
Chaimae Swiers,Analysemethoden en -technieken,h1,A1.10,di,11
Chaimae Swiers,Lineaire Algebra,h1,A1.10,ma,9
Chaimae Swiers,Lineaire Algebra,h2,A1.10,ma,11
Elbertus Tamis,Kansrekenen 2,h2,C0.110,ma,13
Elbertus Tamis,Kansrekenen 2,h1,C0.110,ma,11
Mies Westra,Programmeren in Java 2,p6,A1.10,vr,15
Leon van Maurik,Calculus 2,h1,C0.110,ma,9
Leon van Maurik,Databases 2,w1,A1.04,di,15
Leon van Maurik,Databases 2,h1,C0.110,ma,17
Leon van Maurik,Project Numerical Recipes,p2,A1.08,wo,15
Leon van Maurik,Calculus 2,w1,A1.04,ma,9
Leon van Maurik,Compilerbouw,p2,A1.04,di,13
Leon van Maurik,Compilerbouw,h2,C0.110,di,11
Leon van Maurik,Compilerbouw,w2,C0.110,vr,11
Leon van Maurik,Compilerbouw,h1,C0.110,di,9
Ilayda van Dinther,Calculus 2,h1,C0.110,ma,9
Ilayda van Dinther,Calculus 2,w1,A1.04,ma,9
Wissal Ankone,Compilerbouw practicum,p2,A1.08,ma,11
Wissal Ankone,Project Genetic Algorithms,p2,A1.08,wo,9
Lysbeth Keuken,Moderne Databases,p2,A1.10,wo,9
Lysbeth Keuken,Moderne Databases,h1,A1.10,ma,13
Lysbeth Keuken,Compilerbouw,p1,A1.04,di,11
Lysbeth Keuken,Project Numerical Recipes,p1,A1.08,wo,13
Lysbeth Keuken,Compilerbouw,h2,C0.110,di,11
Lysbeth Keuken,Compilerbouw,w2,C0.110,vr,11
Lysbeth Keuken,Moderne Databases,w3,A1.10,di,13
Lysbeth Keuken,Compilerbouw,h1,C0.110,di,9
Bjorn Leijen,Collectieve Intelligentie,h2,C0.110,di,15
Bjorn Leijen,Collectieve Intelligentie,w4,A1.06,do,13
Bjorn Leijen,Collectieve Intelligentie,p4,A1.06,vr,13
Bjorn Leijen,Collectieve Intelligentie,h1,C0.110,di,13
Bjorn Leijen,Software engineering,p2,A1.04,do,9
Bjorn Leijen,Collectieve Intelligentie,h3,C0.110,di,17
Bjorn Leijen,Software engineering,h1,C0.110,ma,15
Bjorn Leijen,Software engineering,w2,A1.04,wo,13
Nyncke Brinks,Kansrekenen 2,h2,C0.110,ma,13
Nyncke Brinks,Kansrekenen 2,h1,C0.110,ma,11
Femia Brink,Collectieve Intelligentie,h2,C0.110,di,15
Femia Brink,Collectieve Intelligentie,w4,A1.06,do,13
Femia Brink,Collectieve Intelligentie,h1,C0.110,di,13
Femia Brink,Collectieve Intelligentie,p1,A1.06,do,15
Femia Brink,Architectuur en computerorganisatie,h1,A1.06,ma,9
Femia Brink,Collectieve Intelligentie,h3,C0.110,di,17
Femia Brink,Architectuur en computerorganisatie,h2,A1.06,ma,11
Lisse Moes,Calculus 2,h1,C0.110,ma,9
Lisse Moes,Programmeren in Java 2,p1,A1.10,do,13
Lisse Moes,Algoritmen en complexiteit,w2,B0.201,di,13
Lisse Moes,Compilerbouw practicum,p2,A1.08,ma,11
Lisse Moes,Algoritmen en complexiteit,h1,B0.201,di,9
Lisse Moes,Calculus 2,w3,A1.04,ma,13
Lisse Moes,Algoritmen en complexiteit,p2,B0.201,wo,9
Xiao Teekens,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Xiao Teekens,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Xiao Teekens,Interactie-ontwerp,h1,B0.201,wo,15
Xiao Teekens,Zoeken sturen en bewegen,p1,A1.08,do,11
Xiao Teekens,Interactie-ontwerp,h2,B0.201,do,9
Xiao Teekens,Programmeren in Java 2,p2,A1.10,do,15
Xiao Teekens,Lineaire Algebra,h1,A1.10,ma,9
Xiao Teekens,Lineaire Algebra,h2,A1.10,ma,11
Xiao Teekens,Reflectie op de digitale cultuur,h2,A1.10,di,9
Elbertha Schoneveld,Databases 2,w1,A1.04,di,15
Elbertha Schoneveld,Calculus 2,h1,C0.110,ma,9
Elbertha Schoneveld,Databases 2,h1,C0.110,ma,17
Elbertha Schoneveld,Calculus 2,w3,A1.04,ma,13
Dana Hoeksema,Compilerbouw,p1,A1.04,di,11
Dana Hoeksema,Compilerbouw,h2,C0.110,di,11
Dana Hoeksema,Compilerbouw,w2,C0.110,vr,11
Dana Hoeksema,Architectuur en computerorganisatie,h1,A1.06,ma,9
Dana Hoeksema,Machine Learning,h1,B0.201,do,15
Dana Hoeksema,Machine Learning,h2,B0.201,vr,9
Dana Hoeksema,Compilerbouw,h1,C0.110,di,9
Dana Hoeksema,Architectuur en computerorganisatie,h2,A1.06,ma,11
Jacey Tun,Reflectie op de digitale cultuur,w2,C1.112,ma,13
Jacey Tun,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Jacey Tun,Reflectie op de digitale cultuur,h2,A1.10,di,9
Rieke Odijk,Moderne Databases,h1,A1.10,ma,13
Rieke Odijk,Compilerbouw,p1,A1.04,di,11
Rieke Odijk,Compilerbouw,h2,C0.110,di,11
Rieke Odijk,Compilerbouw,w2,C0.110,vr,11
Rieke Odijk,Moderne Databases,w3,A1.10,di,13
Rieke Odijk,Moderne Databases,p1,A1.10,di,15
Rieke Odijk,Compilerbouw,h1,C0.110,di,9
Haiko Raaijmakers,Calculus 2,h1,C0.110,ma,9
Haiko Raaijmakers,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Haiko Raaijmakers,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Haiko Raaijmakers,Machine Learning,h1,B0.201,do,15
Haiko Raaijmakers,Calculus 2,w3,A1.04,ma,13
Haiko Raaijmakers,Machine Learning,h2,B0.201,vr,9
Haiko Raaijmakers,Reflectie op de digitale cultuur,h2,A1.10,di,9
Henricus Noot,Programmeren in Java 2,p3,A1.10,vr,9
Yarah Roest,Moderne Databases,p2,A1.10,wo,9
Yarah Roest,Moderne Databases,w2,B0.201,vr,15
Yarah Roest,Moderne Databases,h1,A1.10,ma,13
Herwin Ester,Bioinformatica,h2,B0.201,ma,11
Herwin Ester,Data Mining,h2,A1.04,vr,15
Herwin Ester,Data Mining,p1,C1.112,vr,9
Herwin Ester,Autonomous Agents 2,h2,B0.201,do,13
Herwin Ester,Data Mining,h1,A1.04,vr,13
Herwin Ester,Bioinformatica,p3,A1.06,wo,13
Herwin Ester,Data Mining,w3,C1.112,do,15
Herwin Ester,Bioinformatica,h3,B0.201,ma,13
Herwin Ester,Bioinformatica,w3,A1.06,di,15
Herwin Ester,Autonomous Agents 2,p3,C1.112,do,9
Herwin Ester,Autonomous Agents 2,h1,B0.201,do,11
Herwin Ester,Autonomous Agents 2,w1,A1.08,vr,13
Herwin Ester,Bioinformatica,h1,B0.201,ma,9
Ilana Philippi,Architectuur en computerorganisatie,h1,A1.06,ma,9
Ilana Philippi,Lineaire Algebra,h1,A1.10,ma,9
Ilana Philippi,Architectuur en computerorganisatie,h2,A1.06,ma,11
Ilana Philippi,Lineaire Algebra,h2,A1.10,ma,11
Keely Ursem,Bioinformatica,h2,B0.201,ma,11
Keely Ursem,Heuristieken 1,h1,B0.201,ma,15
Keely Ursem,Calculus 2,h1,C0.110,ma,9
Keely Ursem,Databases 2,h1,C0.110,ma,17
Keely Ursem,Databases 2,w1,A1.04,di,15
Keely Ursem,Calculus 2,w1,A1.04,ma,9
Keely Ursem,Bioinformatica,h3,B0.201,ma,13
Keely Ursem,Bioinformatica,w1,A1.06,di,11
Keely Ursem,Heuristieken 1,w1,C0.110,wo,13
Keely Ursem,Bioinformatica,h1,B0.201,ma,9
Keely Ursem,Bioinformatica,p2,A1.06,wo,11
Rintje Dumoulin,Analysemethoden en -technieken,h1,A1.10,di,11
Demelza van Kommer,Bioinformatica,h2,B0.201,ma,11
Demelza van Kommer,Calculus 2,h1,C0.110,ma,9
Demelza van Kommer,Calculus 2,w1,A1.04,ma,9
Demelza van Kommer,Bioinformatica,w2,A1.06,di,13
Demelza van Kommer,Bioinformatica,h3,B0.201,ma,13
Demelza van Kommer,Lineaire Algebra,h1,A1.10,ma,9
Demelza van Kommer,Lineaire Algebra,h2,A1.10,ma,11
Demelza van Kommer,Bioinformatica,h1,B0.201,ma,9
Demelza van Kommer,Bioinformatica,p2,A1.06,wo,11
Buck Lantinga,Collectieve Intelligentie,h2,C0.110,di,15
Buck Lantinga,Advanced Heuristics,p2,A1.08,vr,11
Buck Lantinga,Collectieve Intelligentie,w2,A1.06,do,9
Buck Lantinga,Interactie-ontwerp,h1,B0.201,wo,15
Buck Lantinga,Advanced Heuristics,h1,A1.06,di,9
